,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
187,SIA/KL/MIN/156220/2020,Mr Sreekumar Chenketh Joint General Manager South Indian Bank,Non-Coal Mining,08 Sep 2020,06/06/2020,08/09/2020,08/09/2020,12/09/2020,,08/09/2020,01/10/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/156220/2020&type=EC&ID=111594
188,SIA/KL/MIN/263015/2022,GRANITE BUILDING STONE QUARRY PROJECT OF MANNARKKAD TALUK KARINKAL QUARRY OPERATORS INDUSTRIAL  COOPERATIVE SOCIETY LTD,Non-Coal Mining,03 Jun 2022,13/04/2022,22/04/2022,03/06/2022,07/06/2022,,,09/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/263015/2022&type=EC&ID=200831
189,SIA/KL/MIS/275257/2022,Nest HiTek Park Pvt Ltd,INFRA-2,28 May 2022,28/05/2022,05/08/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/275257/2022&type=EC&ID=203909
190,SIA/KL/MIN/44633/2019,Granite Bu,Non-Coal Mining,06 Dec 2019,06/12/2019,06/12/2019,06/12/2019,06/12/2019,,,12/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/44633/2019&type=EC&ID=68661
191,SIA/KL/MIS/176234/2020,"Construction of Nayarthodu Bridge in Purathur Panchayat, Malappuram District",INFRA-2,01 Oct 2020,01/10/2020,,,23/02/2021,,,16/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/176234/2020&type=EC&ID=135252
192,SIA/KL/MIN/129623/2019,M/s Manjeri City Infrastructures And Developers,Non-Coal Mining,05 Dec 2019,05/12/2019,,,07/12/2019,,,16/12/2019,,08/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/129623/2019&type=EC&ID=78899
193,SIA/KL/MIN/130112/2019,Building Stone Quarry of  M/s Friend Granites & Crushers,Non-Coal Mining,14 May 2020,07/12/2019,23/03/2020,05/04/2020,20/04/2020,14/05/2020,14/05/2020,14/05/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/130112/2019&type=EC&ID=79040
194,SIA/KL/MIN/136253/2020,Laterite/Building Stone Quarry of Mr. Velayudhan .N,Non-Coal Mining,11 May 2020,10/01/2020,28/02/2020,10/03/2020,10/03/2020,17/04/2020,11/05/2020,11/05/2020,26/04/2022,29/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/136253/2020&type=EC&ID=85572
195,SIA/KL/MIN/183677/2020,Building Stone Quarry of Mr. K C Krishnan,Non-Coal Mining,04 May 2022,18/11/2020,,,15/12/2020,29/05/2021,04/05/2022,09/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/183677/2020&type=EC&ID=143942
196,SIA/KL/MIN/138486/2020,Granite Building Stone Quarrying Project,Non-Coal Mining,15 Feb 2023,23/01/2020,20/04/2022,28/04/2022,05/05/2022,17/01/2023,15/02/2023,09/03/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/138486/2020&type=EC&ID=86115
197,SIA/KL/MIN/229459/2021,LATERITE BUILDING STONE PROJECT OF MR SUBAIR CHAKKINGAL,Non-Coal Mining,04 Apr 2022,25/09/2021,24/03/2022,04/04/2022,05/04/2022,,,02/06/2022,,06/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/229459/2021&type=EC&ID=191185
198,SIA/KL/MIN/208451/2021,Conversion ToR to EC Building Stone Quarry of Mr. Hussain,Non-Coal Mining,12 Apr 2021,08/04/2021,09/04/2021,12/04/2021,22/04/2021,,,07/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/208451/2021&type=EC&ID=177999
199,SIA/KL/MIN/43829/2019,Granite Bu,Non-Coal Mining,04 Nov 2019,04/11/2019,30/10/2019,04/11/2019,12/11/2019,,,13/12/2019,26/04/2022,19/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/43829/2019&type=EC&ID=67138
200,SIA/KL/MIN/46090/2019,Building S,Non-Coal Mining,08 Nov 2019,08/11/2019,,,21/11/2019,,,12/12/2019,26/04/2022,23/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/46090/2019&type=EC&ID=70701
201,SIA/KL/MIN/46108/2019,Granite Bu,Non-Coal Mining,25 Nov 2019,09/11/2019,20/11/2019,25/11/2019,07/12/2019,,,12/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/46108/2019&type=EC&ID=70717
202,SIA/KL/MIN/229588/2021,LATERITE BUILDING STONE QUARRY MR MIRSHAD CK,Non-Coal Mining,29 Sep 2021,16/09/2021,16/09/2021,29/09/2021,21/03/2022,,,15/05/2022,,06/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/229588/2021&type=EC&ID=191208
203,SIA/KL/MIN/276958/2022,Granite Building Stone Quarry of M/s. Jesus Granites Pvt. Ltd.,Non-Coal Mining,23 Jun 2022,07/06/2022,21/06/2022,23/06/2022,25/07/2022,,,10/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/276958/2022&type=EC&ID=204289
204,SIA/KL/MIN/276170/2022,Granite Building Stone Quarry of Nisamudheen P,Non-Coal Mining,09 Jun 2022,02/06/2022,07/06/2022,09/06/2022,17/06/2022,,,09/09/2022,,09/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/276170/2022&type=EC&ID=204093
205,SIA/KL/MIN/45185/2019,Abdu Rahim,Non-Coal Mining,22 Nov 2019,21/10/2019,28/10/2019,22/11/2019,30/11/2019,,,16/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/45185/2019&type=EC&ID=70028
206,SIA/KL/MIN/143378/2020,Granite Building Stone Quarry of Mr. Moosa K.P,Non-Coal Mining,27 May 2020,15/02/2020,22/05/2020,27/05/2020,01/06/2020,,,09/07/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/143378/2020&type=EC&ID=91335
207,SIA/KL/MIN/140563/2020,REJI M KURIYAKOSE,Non-Coal Mining,07 Aug 2021,04/02/2020,24/09/2020,02/10/2020,27/10/2020,09/07/2021,07/08/2021,30/06/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/140563/2020&type=EC&ID=86683
208,SIA/KL/MIN/284471/2022,Granite Building Stone Quarry of Ms Pridhvi Granites LLP,Non-Coal Mining,14 Sep 2022,20/07/2022,26/08/2022,14/09/2022,01/10/2022,,,06/11/2022,,04/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/284471/2022&type=EC&ID=209116
209,SIA/KL/MIN/191688/2021,Chaliyar River Basin Kadavu 10,Non-Coal Mining,07 Jan 2021,07/01/2021,07/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/191688/2021&type=EC&ID=156864
210,SIA/KL/MIN/45683/2019,LATERITE B,Non-Coal Mining,29 Nov 2019,31/10/2019,23/11/2019,29/11/2019,03/12/2019,,,16/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/45683/2019&type=EC&ID=70370
211,SIA/KL/MIN/148748/2020,LATERITE BUILDING STONE QUARRY OF SRI SAHIL P,Non-Coal Mining,13 May 2020,13/03/2020,02/04/2020,13/05/2020,22/05/2020,,,25/05/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/148748/2020&type=EC&ID=98566
212,SIA/KL/MIN/140734/2020,Granite Building Stone Quarry of Mr. Kunhiraman M.P,Non-Coal Mining,19 May 2020,05/02/2020,03/04/2020,19/05/2020,26/06/2020,,,16/07/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/140734/2020&type=EC&ID=86722
213,SIA/KL/MIN/44523/2019,Building S,Non-Coal Mining,19 Nov 2019,19/11/2019,16/11/2019,19/11/2019,30/11/2019,,,16/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/44523/2019&type=EC&ID=68598
214,SIA/KL/MIN/38606/2019,Proposed G,Non-Coal Mining,03 Jul 2019,03/07/2019,,,26/10/2019,,,12/12/2019,,22/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/38606/2019&type=EC&ID=57145
215,SIA/KL/MIN/189304/2020,Granite Building Stone Quarry of Shri. K. J. Thomaskutty,Non-Coal Mining,09 Dec 2021,02/01/2021,01/03/2021,09/12/2021,23/03/2022,,,01/07/2022,,03/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/189304/2020&type=EC&ID=151286
216,SIA/KL/MIN/137456/2020,Granite Building Stone Quarry of Mr. Nitheesh Babu.B.S,Non-Coal Mining,09 Mar 2020,18/01/2020,28/02/2020,09/03/2020,11/03/2020,,,15/04/2020,,02/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/137456/2020&type=EC&ID=85850
217,SIA/KL/MIN/137503/2020,Mr Saji Sebastian,Non-Coal Mining,10 Jun 2020,20/01/2020,30/03/2020,10/06/2020,25/07/2020,,,20/01/2021,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/137503/2020&type=EC&ID=85865
218,SIA/KL/MIN/145476/2020,Laterite Building Stone of Vijosh P M,Non-Coal Mining,16 Jun 2020,26/02/2020,01/04/2020,16/06/2020,21/07/2020,,,03/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/145476/2020&type=EC&ID=91830
219,SIA/KL/MIN/140565/2020,M/S. SAINABA GRANITES,Non-Coal Mining,14 Aug 2020,04/02/2020,03/07/2020,14/08/2020,18/08/2020,,,06/03/2021,,01/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/140565/2020&type=EC&ID=86684
220,SIA/KL/MIN/75334/2020,Kunhimuhammed,Non-Coal Mining,07 Jul 2022,18/04/2022,04/07/2022,07/07/2022,16/07/2022,,,18/07/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/75334/2020&type=EC&ID=202207
221,SIA/KL/MIN/126994/2019,Ordinary Earth Mining Projects of Mr. Cyril,Non-Coal Mining,23 Nov 2019,23/11/2019,03/12/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/126994/2019&type=EC&ID=77303
222,SIA/KL/MIN/262881/2022,SRI SRI GRANITES,Non-Coal Mining,05 Apr 2022,22/03/2022,23/03/2022,05/04/2022,07/04/2022,,,18/07/2022,,19/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/262881/2022&type=EC&ID=200795
223,SIA/KL/MIN/271234/2022,Granite Building Stone Quarry of George Joseph,Non-Coal Mining,05 May 2022,05/05/2022,,,09/05/2022,,,19/05/2022,,23/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/271234/2022&type=EC&ID=202938
224,SIA/KL/MIN/131666/2019,Mr P V Santhosh,Non-Coal Mining,07 Sep 2020,21/12/2019,04/09/2020,07/09/2020,24/09/2020,,,08/03/2021,09/09/2021,08/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/131666/2019&type=EC&ID=79446
225,SIA/KL/MIN/164009/2020,Building Stone (Minor Mineral) Quarry project of M/s Rajan Thomas,Non-Coal Mining,03 Nov 2020,01/09/2020,28/10/2020,03/11/2020,07/12/2020,,,17/04/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/164009/2020&type=EC&ID=116248
226,SIA/KL/MIN/185659/2020,Expansion of Granite Building stone quarry of “M/s. Chengalathu Quarry Industries” for an area of 0.9900 ha,Non-Coal Mining,07 Jun 2021,30/11/2020,14/12/2020,16/12/2020,21/12/2020,29/05/2021,07/06/2021,12/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/185659/2020&type=EC&ID=145424
227,SIA/KL/MIN/70164/2019,Quarry owned by M/s Sreedhanya Metals,Non-Coal Mining,14 May 2022,20/12/2021,13/05/2022,14/05/2022,01/06/2022,,,06/06/2022,,19/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/70164/2019&type=EC&ID=195047
228,SIA/KL/MIN/291267/2022,"Building Stone Minor Mineral Mining (Quarry) project of Mr. Kurian Jose at Sy. Nos. 340/1AS/75/6/2, 340/1A/S/75/6/3/2, 340/1A/S/75/6/9, 340/1A/S/75/6/10, Kottappady Village, Kothamangalam Taluk, Ernakulam District, Kerala  for  an area of 4.0425  ha",Non-Coal Mining,11 Oct 2022,02/09/2022,29/09/2022,11/10/2022,14/10/2022,,,07/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/291267/2022&type=EC&ID=210758
229,SIA/KL/MIN/275580/2022,Granite Building Stone Quarry of Mr. M.H. Abdul Noushad,Non-Coal Mining,30 May 2022,30/05/2022,,,31/05/2022,,,02/06/2022,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/275580/2022&type=EC&ID=203966
230,SIA/KL/MIN/134153/2019,K.P.MUHAMMED BASHEER,Non-Coal Mining,12 Sep 2020,30/12/2019,20/03/2020,12/09/2020,12/10/2020,,,08/03/2021,,18/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/134153/2019&type=EC&ID=84011
231,SIA/KL/MIN/159489/2020,Granite Building Stone Quarry of Shri. Sudheesh. A. T,Non-Coal Mining,17 Apr 2023,24/06/2020,03/10/2022,26/10/2022,28/10/2022,24/01/2023,17/04/2023,02/06/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/159489/2020&type=EC&ID=113151
232,SIA/KL/MIN/193484/2021,chaliyar river basin kadavu 21,Non-Coal Mining,17 Jan 2021,17/01/2021,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/193484/2021&type=EC&ID=160163
233,SIA/KL/MIN/193494/2021,chaliyar river basin kadavu 23,Non-Coal Mining,17 Jan 2021,17/01/2021,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/193494/2021&type=EC&ID=160166
234,SIA/KL/MIN/193504/2021,chaliyar river basin kadavu 27,Non-Coal Mining,17 Jan 2021,17/01/2021,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/193504/2021&type=EC&ID=160171
235,SIA/KL/MIS/98558/2019,Environmen,INFRA-2,08 Mar 2019,08/03/2019,,,21/03/2019,,,,,19/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/98558/2019&type=EC&ID=53708
236,SIA/KL/MIN/279495/2022,E M Madhu,Non-Coal Mining,07 Nov 2022,22/06/2022,06/08/2022,16/09/2022,13/10/2022,07/11/2022,07/11/2022,08/11/2022,,03/03/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/279495/2022&type=EC&ID=207918
237,SIA/KL/MIN/267357/2022,Ms Perumannoor Granites Private Limited,Non-Coal Mining,04 Jun 2022,11/04/2022,06/05/2022,04/06/2022,21/06/2022,,,09/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/267357/2022&type=EC&ID=202023
238,SIA/KL/MIN/152725/2020,Building stone quarry of Mr.Mohammed.K.K.Vettilappara,Non-Coal Mining,07 May 2020,07/05/2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/152725/2020&type=EC&ID=104629
239,SIA/KL/MIS/95762/2019,"Environment Clearance for Construction of New Hospital Building within the existing hospital complex of District Hospital, Mavelikkara to be developed by Department of Health & Family Welfare, Govt. o",INFRA-2,15 Feb 2019,15/02/2019,,,02/04/2019,,,,,24/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/95762/2019&type=EC&ID=52968
240,SIA/KL/MIS/124274/2019,Environmen,INFRA-2,13 Nov 2019,06/11/2019,12/11/2019,13/11/2019,14/11/2019,,,12/12/2019,28/10/2020,16/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/124274/2019&type=EC&ID=70618
241,SIA/KL/MIN/277955/2022,Ordinary Clay of P Sundaran,Non-Coal Mining,13 Jun 2022,13/06/2022,,,01/07/2022,,,01/07/2022,,20/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/277955/2022&type=EC&ID=204546
242,SIA/KL/MIN/279213/2022,LATERITE BUILDING STONE QUARRY OF BALAKRISHNA POOJARY,Non-Coal Mining,22 Jun 2022,22/06/2022,,,30/08/2022,,,10/09/2022,,17/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/279213/2022&type=EC&ID=207861
243,SIA/KL/MIN/34642/2019,River Sand,Non-Coal Mining,12 Apr 2019,12/04/2019,,,16/10/2019,,,12/12/2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/34642/2019&type=EC&ID=54728
244,SIA/KL/MIN/129374/2019,M/s Nilamboor Sand and Metals PVT. LTD,Non-Coal Mining,04 Dec 2019,04/12/2019,,,07/12/2019,,,16/12/2019,,20/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/129374/2019&type=EC&ID=78845
245,SIA/KL/MIN/45585/2019,M/s Tasna ,Non-Coal Mining,20 Nov 2019,28/10/2019,19/11/2019,20/11/2019,22/11/2019,,,12/12/2019,01/04/2022,02/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/45585/2019&type=EC&ID=70290
246,SIA/KL/MIN/140663/2020,Building Stone Quarry of Mr Abdul Latheef U,Non-Coal Mining,04 Feb 2020,04/02/2020,26/03/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/140663/2020&type=EC&ID=86708
247,SIA/KL/MIN/278782/2022,M P Kuriakose,Non-Coal Mining,10 Apr 2023,20/06/2022,27/09/2022,01/10/2022,17/10/2022,05/01/2023,10/04/2023,02/06/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/278782/2022&type=EC&ID=207753
248,SIA/KL/MIN/43590/2019,Granite Bu,Non-Coal Mining,07 Nov 2019,07/11/2019,29/10/2019,07/11/2019,12/11/2019,,,13/12/2019,26/04/2022,19/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/43590/2019&type=EC&ID=66026
249,SIA/KL/MIN/137433/2020,Building Stone Quarry of Smt.Moni Yohannan,Non-Coal Mining,01 Jun 2020,18/01/2020,07/02/2020,08/03/2020,11/03/2020,16/04/2020,01/06/2020,16/06/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/137433/2020&type=EC&ID=85844
250,SIA/KL/MIN/151675/2020,Granite Building Stone Quarry of M/s. Peacock Rock Products,Non-Coal Mining,02 Jul 2020,22/04/2020,30/04/2020,02/07/2020,21/07/2020,,,05/03/2021,,23/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/151675/2020&type=EC&ID=102351
251,SIA/KL/MIN/238592/2021,Charls M P,Non-Coal Mining,03 Apr 2023,13/11/2021,06/04/2022,24/09/2022,03/10/2022,05/01/2023,03/04/2023,07/05/2023,,03/03/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/238592/2021&type=EC&ID=193314
252,SIA/KL/MIN/243965/2021,"LATERITE BUILDING STONE QUARRY OF MR BOBY C, PATTITHARA VILLAGE,PATTAMBI TALUK,PALAKKAD DISTRICT, SURVEY NO 272/1 FOR AN AREA OF 0.1244Ha",Non-Coal Mining,10 Dec 2021,10/12/2021,,,07/04/2022,,,16/05/2022,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/243965/2021&type=EC&ID=194669
253,SIA/KL/MIN/266960/2022,Conversion TOR to EC Building Stone Quarry of Mr. Abraham Sebastian,Non-Coal Mining,09 Apr 2022,09/04/2022,,,13/05/2022,,,18/05/2022,,23/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/266960/2022&type=EC&ID=201942
254,SIA/KL/MIN/454514/2023,Laterite Building Stone of Hussain Machinchery,Non-Coal Mining,06 Dec 2023,06/12/2023,,,03/01/2024,,,11/01/2024,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/454514/2023&type=EC&ID=229075
255,SIA/KL/NCP/61733/2017,Environmental Clearance for expansion of the existing Medical campus Project (“Sreevalsam Institute of Medical Sciences”) to be developed by M/s Sreevalsam Educational Trust,INFRA-1,12 Jan 2017,12/01/2017,,,07/03/2017,,,25/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/NCP/61733/2017&type=EC&ID=33621
256,SIA/KL/MIN/409313/2022,Laterite Building Stone Quarry of  Mr.Pradeep.T,Non-Coal Mining,08 Dec 2022,08/12/2022,,,22/12/2022,,,21/01/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/409313/2022&type=EC&ID=213687
257,SIA/KL/MIN/455763/2023,China Clay project of The Kerala Ceramics Ltd ,Non-Coal Mining,16 Dec 2023,16/12/2023,,,23/12/2023,,,29/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/455763/2023&type=EC&ID=229449
258,SIA/KL/NCP/69876/2017,Environmental Clearance for proposed construction of new buildings within the existing hospital campus to be developed by M/s Malabar Institute of Medical Science Ltd.,INFRA-1,26 Sep 2017,26/09/2017,,,13/10/2017,,,06/06/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/NCP/69876/2017&type=EC&ID=38721
259,SIA/KL/MIN/68057/2018,"Renewal of mine lease for mining of heavy minerals by mechanized dredge mining at KMML lease block I covering an area of 34.285Ha in Neendakara Village, Karunagapally Taluk, Kollam District, Kerala",Non-Coal Mining,22 Oct 2021,22/10/2021,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/68057/2018&type=EC&ID=191794
260,SIA/KL/MIN/136899/2020,GRANITE BUILDING STONE QUARRY OF Mr.RAVI PALERI,Non-Coal Mining,24 Jun 2020,28/01/2020,31/03/2020,24/06/2020,06/11/2020,,,03/03/2021,,01/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/136899/2020&type=EC&ID=85743
261,SIA/KL/MIN/158455/2020,Laterite Building Stone Quarry Owned by Shoukkathali Kalathingal,Non-Coal Mining,26 Aug 2020,18/06/2020,25/07/2020,26/08/2020,15/09/2020,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/158455/2020&type=EC&ID=113037
262,SIA/KL/MIN/207053/2021,Laterite Building Stone Quarry of K Janardanan,Non-Coal Mining,10 Jun 2022,31/03/2021,03/09/2021,10/06/2022,01/07/2022,,,23/02/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/207053/2021&type=EC&ID=175638
263,SIA/KL/MIN/257315/2022,Granite Building Stone Quarry of Ajimon S,Non-Coal Mining,14 Sep 2022,18/02/2022,18/04/2022,19/04/2022,22/04/2022,06/09/2022,14/09/2022,06/11/2022,,22/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/257315/2022&type=EC&ID=199355
264,SIA/KL/MIN/40584/2017,Minor Mine,Non-Coal Mining,06 Aug 2019,06/08/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/40584/2017&type=EC&ID=59128
265,SIA/KL/MIN/258433/2022,SHIJO T PAUL,Non-Coal Mining,29 Jul 2022,28/02/2022,25/07/2022,29/07/2022,06/08/2022,,,03/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/258433/2022&type=EC&ID=199644
266,SIA/KL/MIN/280322/2022,LATERITE BUILDING STONE QUARRY OF Mr. MUHAMMED FAISAL.K,Non-Coal Mining,27 Jun 2022,27/06/2022,,,01/07/2022,,,01/07/2022,,11/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/280322/2022&type=EC&ID=208124
267,SIA/KL/MIS/282111/2022,"Hospital cum Medical Campus Project owned by M/s Sree Anjaneya Medical Trust at Atholi and Balussery Villages, Koyilandy Taluk, Kozhikode District, Kerala",INFRA-2,19 Jul 2022,19/07/2022,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/282111/2022&type=EC&ID=208537
268,SIA/KL/MIN/187777/2020,Laterite Building Stone of Prajeena Parayil,Non-Coal Mining,09 Aug 2021,13/12/2020,15/12/2020,18/12/2020,21/12/2020,29/05/2021,09/08/2021,09/05/2022,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/187777/2020&type=EC&ID=146953
269,SIA/KL/MIN/153532/2020,Granite Building Stone Quarry of Mr. Abdul Hameed.K.P,Non-Coal Mining,19 May 2020,19/05/2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/153532/2020&type=EC&ID=104844
270,SIA/KL/MIN/142917/2020,Building Stone Quarry of Mr. Unnikrishnan,Non-Coal Mining,12 May 2020,13/02/2020,31/03/2020,12/05/2020,22/05/2020,,,25/05/2020,,07/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/142917/2020&type=EC&ID=91248
271,SIA/KL/MIS/51114/2018,Proposes e,INFRA-2,27 May 2020,27/02/2020,03/04/2020,27/05/2020,10/06/2020,,,08/07/2020,09/09/2021,08/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIS/51114/2018&type=EC&ID=91356
272,SIA/KL/MIN/183816/2020,Bharathapuzha River Basin Kadavu 20,Non-Coal Mining,18 Nov 2020,18/11/2020,02/05/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/183816/2020&type=EC&ID=143980
273,SIA/KL/MIN/222256/2021,Granite Building Stone Quarry of Haridasan,Non-Coal Mining,25 Aug 2021,29/07/2021,06/08/2021,25/08/2021,27/08/2021,,,30/06/2022,,17/02/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/222256/2021&type=EC&ID=189649
274,SIA/KL/MIN/132273/2019,"Prior Environment Clearance for Building stone Quarry of M/s.Highrange Granite Industries, at Sy No: 431 (Part) & 442 (Part) over an extent 4.5000 Hect in Kokkayar village, Peerumade Taluk and Idukki",Non-Coal Mining,22 Jun 2022,21/12/2019,07/06/2022,22/06/2022,06/08/2022,,,10/09/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/132273/2019&type=EC&ID=82575
275,SIA/KL/MIN/132322/2019,Granite Building Stone Quarry of Shri. Nino K Thomas,Non-Coal Mining,22 Apr 2020,07/01/2020,25/02/2020,22/04/2020,04/05/2020,,,05/05/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KL/MIN/132322/2019&type=EC&ID=82592
