,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
8251,SIA/RJ/MIN/53761/2016,Kundala Ki Dhani (Bhageswar) Masonary Stone Mine M.L. NO.-94/2006,Non-Coal Mining,14 May 2016,14/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53761/2016&type=EC&ID=20101
8252,SIA/RJ/MIN/57903/2016,"Masonry Stone Mining Project M.L No.35/2002, N/v Bagora, Tehsili - Udaipurwati, District - Jhunjhunu, Raj.",Non-Coal Mining,29 Jul 2016,29/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57903/2016&type=EC&ID=23918
8253,SIA/RJ/MIN/57905/2016,"Masonry Stone Mining Project M.L No. 22/2002, Lease Area 1.0 Ha. N/v - Dudhwa, Teshil - Khetri, District - Jhunjhunu",Non-Coal Mining,29 Jul 2016,29/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57905/2016&type=EC&ID=23921
8254,SIA/RJ/MIN/57940/2016,"Quartz, Feldspar & Silica Sand Mine (ML.No.  02/1997) ",Non-Coal Mining,30 Jul 2016,30/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57940/2016&type=EC&ID=23957
8255,SIA/RJ/MIN/40335/2016,ROHILA KALA MASONRY STONE & SANDSTONE MINE M.L. NO.  – 200/96 & 159/10 of SH.AASU RAM S/O SH. MANGLA RAM,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40335/2016&type=EC&ID=9218
8256,SIA/RJ/MIN/40626/2019,pabupura granite applied ml area (ref no 2019100008527),Non-Coal Mining,31 Aug 2019,31/08/2019,30/08/2019,31/08/2019,24/09/2019,,,29/06/2020,,06/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40626/2019&type=EC&ID=59153
8257,SIA/RJ/MIN/40631/2019,Rampura Bajari mine,Non-Coal Mining,27 Aug 2019,27/08/2019,27/08/2019,27/08/2019,,,,,,09/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40631/2019&type=EC&ID=59154
8258,SIA/RJ/MIN/40635/2019,Rampura Bajari Mine.  Ref. No. 2019100008112.,Non-Coal Mining,05 Aug 2019,05/08/2019,,,19/09/2019,,,,,09/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40635/2019&type=EC&ID=59155
8259,SIA/RJ/MIN/57661/2016,"Quartz & Feldspar Mining Project, M. L. No. 8/03, M. L. Area 4.22 ha. Near Village: Buchara, Tehsil: Kotputli, District- Jaipur (Rajasthan)",Non-Coal Mining,21 Jul 2016,21/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57661/2016&type=EC&ID=23702
8260,SIA/RJ/MIN/49633/2016,MANPURA OLD LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-265,Non-Coal Mining,16 Feb 2016,16/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49633/2016&type=EC&ID=13432
8261,SIA/RJ/MIN/49669/2016,MANPURA OLD LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-61,Non-Coal Mining,16 Feb 2016,16/02/2016,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49669/2016&type=EC&ID=13466
8262,SIA/RJ/MIN/45676/2019,H.G INFRA PVT. LTD.,Non-Coal Mining,31 Oct 2019,31/10/2019,29/01/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/45676/2019&type=EC&ID=70364
8263,SIA/RJ/MIN/40528/2016,"“Ghatri Masonry Stones Mine” (ML No.: 532/04) of Smt Sapna Kumari at
near village: Ghatri, Tehsil: Weir, District: Bharatpur (Rajasthan)",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40528/2016&type=EC&ID=9391
8264,SIA/RJ/MIN/40532/2016,Mungeriya Granite mine (M. L. No-224/2011),Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40532/2016&type=EC&ID=9394
8265,SIA/RJ/MIN/49965/2016,"Kolar Masonary Stone, M.L.No. 14/2005, Nv- Kolar, Tehsil & Dist. Jalore (Raj.)",Non-Coal Mining,19 Feb 2016,19/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49965/2016&type=EC&ID=13847
8266,SIA/RJ/MIN/58206/2016,"RAKHA RAM
MASONRY STONE MINING PROJECT, M.L. NO.- 403/2005, AREA-1.0 HA., N/V-PARBATSAR, TEHSIL-PARBATSAR, DISTRICT-NAGAUR, RAJASTHAN",Non-Coal Mining,07 Aug 2016,07/08/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/58206/2016&type=EC&ID=24187
8267,SIA/RJ/MIN/160737/2020,“Granite Mining Project (Ref No. 20191000015234) (M.L. No. 153/2019)”,Non-Coal Mining,30 Jun 2020,29/06/2020,30/06/2020,30/06/2020,05/08/2020,,,04/01/2021,04/02/2021,31/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/160737/2020&type=EC&ID=115409
8268,SIA/RJ/MIN/3677/2015,Manji Ka Gurha Red Ochre Area,Non-Coal Mining,31 Oct 2015,31/10/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/3677/2015&type=EC&ID=1870
8269,SIA/RJ/MIN/58080/2016,"Proposed China Clay, Quartzite & Ochre Mine (M.L. No. 10/14, Area 24.8102 ha.), with Production Capacity of 5,17,000 TPA Near Village: Khera, Tehsil: Kotputli & District: Jaipur (Rajasthan)",Non-Coal Mining,03 Aug 2016,03/08/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/58080/2016&type=EC&ID=24080
8270,SIA/RJ/MIN/43320/2019,Masonary Stone Mine,Non-Coal Mining,21 Sep 2019,21/09/2019,,,23/12/2019,,,10/07/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/43320/2019&type=EC&ID=64908
8271,SIA/RJ/MIN/57563/2016,Masonry Stone Mining Project (M.L. No. 51/2000),Non-Coal Mining,19 Jul 2016,19/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57563/2016&type=EC&ID=23616
8272,SIA/RJ/MIN/54517/2016,SANDSTONE MINING PROJECT (Q.L No.172) (Bhoomiya ji ka than Q.l Boundary),Non-Coal Mining,28 May 2016,28/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54517/2016&type=EC&ID=20800
8273,SIA/RJ/MIN/21418/2016,M/s Maa Sharda Mine & Mineral,Non-Coal Mining,22 Dec 2017,22/12/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/21418/2016&type=EC&ID=40784
8274,SIA/RJ/MIN/41503/2019,"Bajri Mining Project, (M.L. No. 78/2019)",Non-Coal Mining,22 Aug 2019,22/08/2019,,,23/09/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/41503/2019&type=EC&ID=62662
8275,SIA/RJ/MIS/115292/2019,"Proposed Affordable Housing Project (Phase 1) at Plot No. UD-05, Matasya Industrial Area, Village Guleta, Tehsil & District Alwar (Rajasthan) of M/s. Signature Sattva Infratech Private Limited Formerl",INFRA-2,28 Sep 2019,28/09/2019,15/10/2022,28/09/2019,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIS/115292/2019&type=EC&ID=62682
8276,SIA/RJ/MIN/40418/2016,"Quartz & Feldspar Mine, ML NO. 23/1995",Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40418/2016&type=EC&ID=9296
8277,SIA/RJ/MIN/40430/2016,LIMESTONE MINING PROJECT (ML No-119/07),Non-Coal Mining,12 Jan 2016,12/01/2016,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40430/2016&type=EC&ID=9308
8278,SIA/RJ/MIN/40445/2016,UNI MASNORY MINE,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40445/2016&type=EC&ID=9321
8279,SIA/RJ/MIN/40478/2016,Adera Quartz And feldspar Mine,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40478/2016&type=EC&ID=9350
8280,SIA/RJ/MIN/40496/2016,Dothli Quartz And Feldspar Mine,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40496/2016&type=EC&ID=9363
8281,SIA/RJ/MIN/40507/2016,QL NO. 23 PALDI MANGALIYA SANDSTONE OF SH. GORDHAN RAM,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40507/2016&type=EC&ID=9373
8282,SIA/RJ/MIN/49838/2016,SAWA OLD LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-4,Non-Coal Mining,17 Feb 2016,17/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49838/2016&type=EC&ID=13720
8283,SIA/RJ/MIN/57046/2016,QL NO 2124 SHRI FARSA RAM BHOMIYA JI KA THAN SAND STONE MINING PROJECT,Non-Coal Mining,04 Jul 2016,04/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57046/2016&type=EC&ID=23136
8284,SIA/RJ/MIN/57068/2016,QL NO 2527 SHRI RAMCHANDRA BHOMIYA JI KA THAN SAND STONE MINING PROJECT,Non-Coal Mining,04 Jul 2016,04/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57068/2016&type=EC&ID=23157
8285,SIA/RJ/MIN/57140/2016,"Quartz & Feldspar Mining Project
ML No.-31/05",Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57140/2016&type=EC&ID=23221
8286,SIA/RJ/MIN/57173/2016,"Sand Stone Mining Project of M/s Vaibhav Mines (Q.L.No. 08/2013, Lease Area – 4.6505 Ha.), Located near village - Barli, Tehsil & District-Jodhpur (Rajasthan).",Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57173/2016&type=EC&ID=23255
8287,SIA/RJ/MIN/57183/2016,"China Clay Mining Project of Smt. Kiran Devi W/o Shri Parveen Meharia (M.L.No. 01/2011, Lease Area – 4.0020 Ha.), Located near village - Indawar, Tehsil-Merta City, District-Nagaur, Rajasthan",Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57183/2016&type=EC&ID=23264
8288,SIA/RJ/MIN/45611/2019,"M/s Shree Dev Mines, Kala Kota Masonary Stone Ref. No. 2019100003299",Non-Coal Mining,29 Oct 2019,29/10/2019,29/01/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/45611/2019&type=EC&ID=70310
8289,SIA/RJ/MIN/45693/2019,Shri Radhe Shyam Soni  Jadri Granite Mining Project  (Reference No.- 2018100001955),Non-Coal Mining,05 Nov 2019,31/10/2019,04/11/2019,05/11/2019,22/11/2019,,,08/09/2020,,12/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/45693/2019&type=EC&ID=70379
8290,SIA/RJ/MIN/57043/2016,QL NO 1863 SHRI PUNA RAM BHOMIYA JI KA THAN SAND STONE MINING PROJECT,Non-Coal Mining,04 Jul 2016,04/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57043/2016&type=EC&ID=23133
8291,SIA/RJ/MIN/57088/2016,"BALESAR SANDSTONE MINING PROJECT (Q.L. No-933)
(BHOMIYA JI KA THANQ.L BOUNDARY)",Non-Coal Mining,04 Jul 2016,04/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57088/2016&type=EC&ID=23177
8292,SIA/RJ/MIN/57146/2016,Masonry Stone Mining Project(ML.No.35/2008),Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57146/2016&type=EC&ID=23227
8293,SIA/RJ/MIN/57166/2016,QL NO 830 SHRI MADHU RAM (KALOR A) SAND STONE MINING PROJECT,Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57166/2016&type=EC&ID=23248
8294,SIA/RJ/MIN/57168/2016,QL NO 835 SHRI PEMARAM (KALOR A) SAND STONE MINING PROJECT,Non-Coal Mining,06 Jul 2016,06/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57168/2016&type=EC&ID=23250
8295,SIA/RJ/MIN/77822/2018,Purana Pachda Masonary Stone Mine Project | Plot No.-01 ,Non-Coal Mining,04 Sep 2018,04/09/2018,24/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/77822/2018&type=EC&ID=45520
8296,SIA/RJ/MIN/36953/2015,Mamodhan Sandstone Mine 11/1992,Non-Coal Mining,30 Dec 2015,30/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/36953/2015&type=EC&ID=6077
8297,SIA/RJ/MIN/36990/2015,Satwariya Quartz & feldspar Mine,Non-Coal Mining,30 Dec 2015,30/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/36990/2015&type=EC&ID=6110
8298,SIA/RJ/MIN/37014/2015,Jamola Quartz & feldspar Mine ,Non-Coal Mining,30 Dec 2015,30/12/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/37014/2015&type=EC&ID=6131
8299,SIA/RJ/MIN/53893/2016,Proposed Sand Stone Quarry Mine QL No. 436 Somanda Tehshil Shergarh Distt. Jodhpur,Non-Coal Mining,19 May 2016,19/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/53893/2016&type=EC&ID=20204
8300,SIA/RJ/MIN/70837/2017,"Silica Sand Mining Project
ML No.-02/1993",Non-Coal Mining,08 Nov 2017,08/11/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/70837/2017&type=EC&ID=39205
8301,SIA/RJ/MIN/54280/2016,"Sandstone mining Project QL 356 
Bhomiya ji ka than",Non-Coal Mining,26 May 2016,26/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54280/2016&type=EC&ID=20570
8302,SIA/RJ/MIN/40420/2016,Shitla Ka Chora Patti katla Quarry Licence Area (Q.L. No-116),Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40420/2016&type=EC&ID=9298
8303,SIA/RJ/MIN/40464/2016,KANKANI RHYOLITE MINE  M.L. NO. – 135/1995 SH. DULRA RAM S/O SH. BHEPA RAM,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40464/2016&type=EC&ID=9339
8304,SIA/RJ/MIN/40488/2016,Udaipuria Sand Stone Mine Project (Q.L. 145) Area 4.6372,Non-Coal Mining,12 Jan 2016,12/01/2016,,,02/06/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40488/2016&type=EC&ID=9357
8305,SIA/RJ/MIN/40400/2016,Bherukhera Quartz & Feldspar Mining Project (M.L. No. 501/05)Area 4.00 HEctt.,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40400/2016&type=EC&ID=9278
8306,SIA/RJ/MIN/40425/2016,UNI MASONRY STONE MINE,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40425/2016&type=EC&ID=9303
8307,SIA/RJ/MIN/40463/2016,QL NO. 80 DANTALA SANDSTONE OF SH. SANTOK SINGH,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40463/2016&type=EC&ID=9338
8308,SIA/RJ/MIN/40490/2016,Basburja (M.L. No. 234/08) Masonary Stone Mine,Non-Coal Mining,12 Jan 2016,12/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/40490/2016&type=EC&ID=9358
8309,SIA/RJ/MIN/163952/2020,"KARAN SINGH, VIKAS MEENA, SMT. SUMITRA DEVI, SMT. CHAMELI DEVI [MASONRY STONE MINING PROJECT, REF. NO. 2019100008844, N/V-BHAGESWAR, TEHSIL-NEEM KA THANA, DISTRICT-SIKAR, RAJASTHAN]",Non-Coal Mining,17 Jul 2020,17/07/2020,,,06/08/2020,,,11/01/2021,09/04/2021,25/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/163952/2020&type=EC&ID=116233
8310,SIA/RJ/MIN/39889/2019,BHAIRAMAY LUHARWAS MASONARY STONE MINE,Non-Coal Mining,30 Aug 2023,23/07/2019,24/07/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39889/2019&type=EC&ID=58715
8311,SIA/RJ/MIS/61747/2017,Pari residency,INFRA-2,12 Jan 2017,12/01/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIS/61747/2017&type=EC&ID=33630
8312,SIA/RJ/MIN/41164/2016,"Masonary stone minning Project
ML No.-34-98
Area-1.000 Hect.
Lessee-Mohammad Rafiq
Near village-salempur ,Tehsil- sapotra, 
Dist-Karauli(Raj)",Non-Coal Mining,16 Jan 2016,16/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/41164/2016&type=EC&ID=9990
8313,SIA/RJ/MIN/49513/2016,MANPURA OL LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-91,Non-Coal Mining,15 Feb 2016,15/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49513/2016&type=EC&ID=13314
8314,SIA/RJ/MIN/49530/2016,Masonary Stone Mine ( M L NO. 04/1990 ),Non-Coal Mining,15 Feb 2016,15/02/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/49530/2016&type=EC&ID=13331
8315,SIA/RJ/MIN/195285/2021,"M/s B.L.G. Enterprises Proposed Granite Mining Project, M.L. No. - 103/2020,  Area: 2.7984 Hect.,  Near Village - Amarpura, Tehsil - Hurda, District - Bhilwara (Raj.)",Non-Coal Mining,28 Jan 2021,28/01/2021,,,02/09/2021,,,08/01/2022,08/04/2022,18/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/195285/2021&type=EC&ID=161622
8316,SIA/RJ/MIN/39868/2016,DHANODA MASONRY STONE MINE (M.L.NO.-183/04),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39868/2016&type=EC&ID=8792
8317,SIA/RJ/NCP/53132/2016,"Sand Stone QL. No. 1664 BKT 
Teh. Balesar Distt. Jodhpur",INFRA-1,25 Apr 2016,25/04/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/NCP/53132/2016&type=EC&ID=19589
8318,SIA/RJ/MIN/57574/2016,Masonry Stone Mining Project (M.L. No. 129/2007),Non-Coal Mining,19 Jul 2016,19/07/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/57574/2016&type=EC&ID=23626
8319,SIA/RJ/MIN/54128/2016,"SANDSTONE MINING PROJECT (Q.L. No. 107)
BHOJA KA BASS Q.L. BOUNDARY
",Non-Coal Mining,25 May 2016,25/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54128/2016&type=EC&ID=20423
8320,SIA/RJ/MIN/54141/2016,Sandstone Mining Project QL No. 09,Non-Coal Mining,25 May 2016,25/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54141/2016&type=EC&ID=20437
8321,SIA/RJ/MIN/43392/2019,"Jugalpura Masonry Stone Mine Khasra no: 873/1 & 945/1, Lease area 1.5950 ha for production capacity 150135 MT (ROM), Plot no - 18, Near village: Jugalpura, Tehsil: Shrimadhopur, District: Sikar, Rajas",Non-Coal Mining,14 Nov 2019,14/11/2019,16/10/2019,14/11/2019,22/11/2019,,,07/09/2020,,11/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/43392/2019&type=EC&ID=64945
8322,SIA/RJ/MIN/39803/2016,Gayatri Nagar Quartz & Feldspar Mine,Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39803/2016&type=EC&ID=8736
8323,SIA/RJ/MIN/39831/2016,"Masonary Stone Mining Project,  223/2005, Area 1.00 Ha., located n/v - Karla Ki Dhani, Tehsil - Neem Ka Thana, District - Sikar (Raj.) of Shri Ashish Kumar Sharma",Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39831/2016&type=EC&ID=8760
8324,SIA/RJ/MIN/39832/2016,Shitla Ka Chora Patti katla Quarry Licence Area (Q.L. No. 80-),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39832/2016&type=EC&ID=8761
8325,SIA/RJ/MIN/12805/2014,Marble Mine (Minor Mineral) Mining Project,Non-Coal Mining,24 May 2016,24/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/12805/2014&type=EC&ID=20350
8326,SIA/RJ/MIN/50284/2016,MASONRY STONE MINING PROJECT M.L. NO.-58/91,Non-Coal Mining,23 Feb 2016,23/02/2016,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/50284/2016&type=EC&ID=14142
8327,SIA/RJ/MIN/50326/2016,"Saidabad Masonary Stone Mine
M.L. NO.- 05/2015",Non-Coal Mining,23 Feb 2016,23/02/2016,,,12/04/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/50326/2016&type=EC&ID=14183
8328,SIA/RJ/MIN/43272/2019,Ganwar Granite Mine Project (Plot No. 09),Non-Coal Mining,20 Sep 2019,20/09/2019,,,22/10/2019,,,,,05/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/43272/2019&type=EC&ID=64873
8329,SIA/RJ/MIN/39768/2016,Bikriya Patti Katla Quarry Licence Area (Q.L. No-16),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39768/2016&type=EC&ID=8706
8330,SIA/RJ/MIN/39792/2016,"Masonry Stone Mining Project, M.L. No. 100/08, M .L. Area: 1.00 ha. ",Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39792/2016&type=EC&ID=8726
8331,SIA/RJ/MIN/39805/2016,Masonary Stone Mining At ML no- 337/2004,Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39805/2016&type=EC&ID=8738
8332,SIA/RJ/MIN/39812/2016,Tiloli Quartz Feldspar Mine (M.L. 50/2000),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39812/2016&type=EC&ID=8743
8333,SIA/RJ/MIN/39839/2016,DHOLANIYA KI DHANI MASONARY STONE MINE (M.L.NO-167/07),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39839/2016&type=EC&ID=8768
8334,SIA/RJ/MIN/39850/2016,HARIYALA MAGARA MASONRY STONE MINE (M.L.NO.-95/06),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39850/2016&type=EC&ID=8776
8335,SIA/RJ/MIN/39856/2016,"Masonary stone minning Project
ML No.-75-2000
Area-1.00Hect",Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39856/2016&type=EC&ID=8782
8336,SIA/RJ/MIN/39859/2016,Mal surata Sarpentine Mine (ML 03/94),Non-Coal Mining,11 Jan 2016,11/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/39859/2016&type=EC&ID=8784
8337,SIA/RJ/MIN/54198/2016,"Sandstone Mining Projecr (QL No. 771)
KALORE-A Q.L. BOUNDARY
",Non-Coal Mining,26 May 2016,26/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54198/2016&type=EC&ID=20491
8338,SIA/RJ/MIN/54208/2016,"Proposed Sand Stone Quarry Boundary QL No. 2247 BKT Teh. Shergarh Distt. Jodhpur Cluster
No. 6",Non-Coal Mining,26 May 2016,26/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54208/2016&type=EC&ID=20501
8339,SIA/RJ/MIN/54209/2016,Sandstone Mining Project(Q.L.NO-227) SOMANADA QUARRY BOUNDARY,Non-Coal Mining,26 May 2016,26/05/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/RJ/MIN/54209/2016&type=EC&ID=20502
