,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
230,SIA/PB/MIN/428616/2023,"Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2022/1318 with production capacity of 16443 TPA over an area of 3.43 Ha on the River Bed (PB_RUP_SWAN-05) located at village- Bhangal,Tehsil- Rupnagar, District-Rupnagar, Punjab through XEN/DMO District Rupnagar, Government of Punjab.",Non-Coal Mining,23 Aug 2023,25/05/2023,23/06/2023,05/07/2023,07/08/2023,18/08/2023,23/08/2023,01/09/2023,,16/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/428616/2023&type=EC&ID=220269
231,SIA/PB/MIN/37873/2016,GURU RAM DASS BRICKS,Non-Coal Mining,02 Jan 2016,02/01/2016,04/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/37873/2016&type=EC&ID=6957
232,SIA/PB/MIN/59627/2016,Tagar Kalan Gravel mining Project,Non-Coal Mining,19 Apr 2017,19/04/2017,14/10/2016,19/04/2017,25/04/2017,,,25/04/2017,01/05/2017,04/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/59627/2016&type=EC&ID=32120
233,SIA/PB/MIN/34498/2015,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,Non-Coal Mining,14 Dec 2015,14/12/2015,22/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/34498/2015&type=EC&ID=3889
234,SIA/PB/MIN/423891/2023,"Naushehra Simbli Gravel Mine, (Agriculture Site: SR 01)",Non-Coal Mining,13 May 2023,29/03/2023,,,12/05/2023,13/05/2023,13/05/2023,19/05/2023,,02/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/423891/2023&type=EC&ID=218166
235,SIA/PB/MIN/48262/2016,Anand Bricks Company Village Bhamaba Wattu Tehsil Jalalabad Distt. Fazilka  (Punjab)   ,Non-Coal Mining,06 Feb 2016,06/02/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/48262/2016&type=EC&ID=12097
236,SIA/PB/NCP/25677/2018,Devlopment of Township namely IT City,INFRA-1,30 Oct 2018,30/10/2018,,,20/11/2018,,,26/12/2018,17/01/2019,30/08/2014,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/25677/2018&type=EC&ID=47494
237,SIA/PB/IND2/23452/2018,-1,Industrial Projects - 2,31 Aug 2018,31/08/2018,,,05/09/2018,,,20/09/2018,06/10/2018,03/12/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/23452/2018&type=EC&ID=45456
238,SIA/PB/INFRA2/435755/2023,GOLDEN ERA HOME,INFRA-2,10 Oct 2023,16/08/2023,,,21/08/2023,10/10/2023,10/10/2023,11/10/2023,,08/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/435755/2023&type=EC&ID=224078
239,SIA/PB/NCP/42509/2016,SUSHMA CRESENT,INFRA-1,28 Jan 2016,28/01/2016,10/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/42509/2016&type=EC&ID=11249
240,SIA/PB/NCP/10610/2015,"Area Development Project In  Sector 88-89, S.A.S Nagar, Dist-Mohali,  Punjab",INFRA-1,26 Mar 2016,26/03/2016,22/03/2016,26/03/2016,07/04/2016,,,07/04/2016,10/09/2016,27/09/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/10610/2015&type=EC&ID=15045
241,SIA/PB/IND/48045/2016,"M/S AMANDEEP SINGH & CO, VILLAGE:BHATERI, TEHSIL:BASSI PATHANA, DISTRICT:FATEHGARH SAHIB",Industrial Projects - 1,05 Feb 2016,05/02/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/48045/2016&type=EC&ID=11886
242,SIA/PB/NCP/58992/2016,"“Coral Mall’’ at Nakodar Road, Jalandhar, Punjab by M/s. Shalimar Corp Limited",INFRA-1,18 Nov 2016,18/11/2016,20/09/2016,18/11/2016,29/11/2016,,,28/12/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/58992/2016&type=EC&ID=27590
243,SIA/PB/MIN/34503/2015,Extraction of Brick Earth for Brick Kiln M/S Shiv Shakti BKO,Non-Coal Mining,14 Dec 2015,14/12/2015,22/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/34503/2015&type=EC&ID=3894
244,SIA/PB/INFRA2/450132/2023,Hotel Holiday Inn and Hotel Crowne Plaza By M/s NK Sharma Hospitality Pvt. Ltd.,INFRA-2,28 Oct 2023,28/10/2023,,,02/11/2023,,,20/11/2023,,08/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/450132/2023&type=EC&ID=227394
245,SIA/PB/MIN/52891/2016,Sand Mining Project at Village- Arzidarya Bramad Pragpur,Non-Coal Mining,25 Apr 2017,25/04/2017,28/04/2016,25/04/2017,26/04/2017,,,26/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/52891/2016&type=EC&ID=18382
246,SIA/PB/NCP/73658/2018,"Affordable Group Housing Project “The Address”
located at Village Togan, New Chandigarh, Distt.
SAS Nagar by M/s. Address Infrastructures Pvt. Ltd.",INFRA-1,30 Mar 2018,30/03/2018,30/03/2018,30/03/2018,02/04/2018,,,09/04/2018,21/11/2018,22/02/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/73658/2018&type=EC&ID=43021
247,SIA/PB/MIN/64180/2017,Mau Sahib Sand mining Project,Non-Coal Mining,24 Apr 2017,24/04/2017,,,25/04/2017,,,25/04/2017,01/05/2017,04/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/64180/2017&type=EC&ID=35062
248,SIA/PB/MIN/38566/2016,GARG BKO MINING SITE AT PANJGRAIN KALAN KOTKAPURA,Non-Coal Mining,07 Jan 2016,07/01/2016,15/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/38566/2016&type=EC&ID=7641
249,SIA/PB/NCP/72153/2018,JAMUNA APARTMENT,INFRA-1,10 Jan 2018,10/01/2018,22/01/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/72153/2018&type=EC&ID=41964
250,SIA/PB/MIN/37724/2016,earth mining for brick killn in the revenue estate of vill. barmajra tehsil derabassi dist. sas nagar by royal bricks industries,Non-Coal Mining,22 Jan 2016,22/01/2016,17/02/2016,22/01/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/37724/2016&type=EC&ID=6815
251,SIA/PB/MIN/42589/2016,"Sand Mining project at Village: Manochahal,Tehsil: Zira,District-Firozpur,Punjab",Non-Coal Mining,29 Jan 2016,29/01/2016,,,17/02/2016,,,19/02/2016,09/03/2016,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/42589/2016&type=EC&ID=11321
252,SIA/PB/MIN/40107/2016,M/S MANINDER SINGH S/O RANJIT SINGH BKO MINING SITE AT VILL SIBBIYAN TEHSIL KOTKAPURA DISTT FEROZEPUR,Non-Coal Mining,12 Jan 2016,12/01/2016,15/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/40107/2016&type=EC&ID=8993
253,SIA/PB/MIN/35277/2015,OM SAI RAM BRICK KILN,Non-Coal Mining,24 Dec 2015,24/12/2015,05/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/35277/2015&type=EC&ID=4500
254,SIA/PB/INFRA2/413995/2023,"M/s Spirit Infratech Private Limited  located at Ajnala road, near International Airport, Amritsar, Punjab.",INFRA-2,17 Jan 2023,13/01/2023,16/01/2023,17/01/2023,19/01/2023,,17/01/2023,20/01/2023,,07/03/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/413995/2023&type=EC&ID=215282
255,SIA/PB/IND1/408052/2022,Existing Steel Manufacturing Unit namely Hind Alloys for increasing production capacity to 180 TPD,Industrial Projects - 1,14 Dec 2022,28/11/2022,05/12/2022,14/12/2022,15/12/2022,,,06/01/2023,,19/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND1/408052/2022&type=EC&ID=213258
256,SIA/PB/MIS/99617/2019,"Warehouse Project namely Indoswift Logistics on NH-1 (New NH-44), Village Baprour Tehsil Rajpura, District Patiala, Punjab by M/s Indoswift Logistics.",INFRA-2,25 Mar 2019,25/03/2019,,,01/05/2019,,,06/05/2019,05/09/2019,22/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/99617/2019&type=EC&ID=54042
257,SIA/PB/IND2/37896/2009,Environment Clearance for Expansion of Integrated Complex (a) Addition of Ethanol Facilities in Molasses Distillery (b) Addition of Ethanol Facilities in existing Grain/Cane Juice Syrup Distillery (c),Industrial Projects - 2,07 May 2022,19/07/2019,11/06/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/37896/2009&type=EC&ID=56761
258,SIA/PB/MIN/60823/2016,kutbewal arian sand mining project,Non-Coal Mining,05 Apr 2017,05/04/2017,08/12/2016,05/04/2017,11/04/2017,,,11/04/2017,19/04/2017,03/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/60823/2016&type=EC&ID=32978
259,SIA/PB/MIS/260840/2022,Dayanand Medical College and Hospital at Civil Lines Tagore Nagar Ludhiana,INFRA-2,12 Jul 2022,09/03/2022,14/03/2022,12/07/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/260840/2022&type=EC&ID=200286
260,SIA/PB/MIS/164505/2020,THE HERMITAGE PARK,INFRA-2,16 Oct 2020,21/07/2020,31/08/2020,16/10/2020,23/02/2021,,,24/02/2021,08/03/2021,07/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIS/164505/2020&type=EC&ID=116376
261,SIA/PB/MIN/440113/2023,"Khanpur Sand Mining Project over an extent of 2.02 hect, ",Non-Coal Mining,17 Aug 2023,17/08/2023,,,22/08/2023,,,25/08/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/440113/2023&type=EC&ID=224085
262,SIA/PB/INFRA2/449597/2023,MARBELLA ROYCE,INFRA-2,27 Oct 2023,20/10/2023,,,20/10/2023,26/10/2023,27/10/2023,27/10/2023,,24/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/449597/2023&type=EC&ID=227090
263,SIA/PB/IND2/19463/2016,"Storage Capacity expansion at Bathinda TOP, Indian Oil Corporation Ltd.(MD) , Phoos Mandi, Mansa Road, Bathinda-151001(Punjab)",Industrial Projects - 2,31 Jan 2018,31/01/2018,06/02/2018,31/01/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/19463/2016&type=EC&ID=35359
264,SIA/PB/MIN/48123/2016,"Punjab Bricks Co
Village Kotha Guru
Sub Tehsil Bhagta Bhaika
District Bathinda",Non-Coal Mining,05 Feb 2016,05/02/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/48123/2016&type=EC&ID=11960
265,SIA/PB/MIN/40983/2016,sandhroli,Non-Coal Mining,14 Jan 2016,14/01/2016,15/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/40983/2016&type=EC&ID=9819
266,SIA/PB/MIN/70523/2017,Munda Pind Sand Mining Project,Non-Coal Mining,01 Dec 2017,01/12/2017,29/11/2017,01/12/2017,14/12/2017,,,19/12/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/70523/2017&type=EC&ID=39052
267,SIA/PB/NCP/42238/2016,Sandwoods Infratech Project Private Limited,INFRA-1,05 Mar 2016,05/03/2016,04/03/2016,05/03/2016,18/03/2016,,,18/03/2016,02/05/2016,10/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/42238/2016&type=EC&ID=10994
268,SIA/PB/IND/48531/2016,"M/S SATISH KUMAR BKO, VILLAGE:MULAPUR, TEHSIL:PAYAL, DISTRICT:LUDHIANA",Industrial Projects - 1,09 Feb 2016,09/02/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/48531/2016&type=EC&ID=12359
269,SIA/PB/IND/28850/2017,M/s R.P. Multimetals (P) Limited,Industrial Projects - 1,31 Aug 2018,31/08/2018,,,05/09/2018,29/10/2018,26/12/2018,27/12/2018,04/02/2019,06/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/28850/2017&type=EC&ID=45462
270,SIA/PB/MIN/60093/2016,Muthi Sand & Gravel Mining Project,Non-Coal Mining,06 Apr 2017,06/04/2017,19/11/2016,06/04/2017,11/04/2017,,,11/04/2017,01/05/2017,04/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/60093/2016&type=EC&ID=32476
271,SIA/PB/MIN/60719/2016,Gorsian Khan Mohammad Sand Mining project,Non-Coal Mining,22 Apr 2017,22/04/2017,08/12/2016,22/04/2017,25/04/2017,,,25/04/2017,01/05/2017,04/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/60719/2016&type=EC&ID=32920
272,SIA/PB/NCP/5356/2015,"HERO HOMES, BIRMI, LUDHIANA",INFRA-1,22 Dec 2015,22/12/2015,23/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/5356/2015&type=EC&ID=4651
273,SIA/PB/IND/35205/2015,BRICK KILN,Industrial Projects - 1,20 Dec 2015,20/12/2015,21/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/35205/2015&type=EC&ID=4453
274,SIA/PB/MIN/42903/2016,bs bricks,Non-Coal Mining,02 Feb 2016,02/02/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/42903/2016&type=EC&ID=11607
275,SIA/PB/MIN/434489/2023,"Gillanwala Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab",Non-Coal Mining,24 Jun 2023,24/06/2023,,,24/07/2023,,,03/08/2023,,12/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/434489/2023&type=EC&ID=221898
276,SIA/PB/NCP/75990/2018,Development of Business Park,INFRA-1,30 Jul 2018,30/07/2018,03/08/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/75990/2018&type=EC&ID=45124
277,SIA/PB/IND3/249003/2021,"Proposed Expansion of API Drug Manufacturing Unit by ""M/s Vardhman Chemtech Limited"" at Village-Nimbua, P.O Rampur Sainian, Derabassi, SAS Nagar, Punjab.",Industrial Projects - 3,03 Feb 2023,31/12/2021,11/01/2022,27/01/2022,31/01/2022,08/02/2022,03/02/2023,17/02/2023,,23/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND3/249003/2021&type=EC&ID=196156
278,SIA/PB/MIN/37263/2015,earth mining for brick killn in the revenue estate of vill. aman nagar tehsil patiala by gupta bko,Non-Coal Mining,05 Jan 2016,05/01/2016,17/02/2016,05/01/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/37263/2015&type=EC&ID=6358
279,SIA/PB/NCP/6383/2015,"HERO HOMES, BIRMI",INFRA-1,04 Jan 2016,04/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/6383/2015&type=EC&ID=7054
280,SIA/PB/INFRA2/428361/2023,Residential Colony namely “Queenstown” by M/s Queenstown Infra Projects LLP,INFRA-2,06 May 2023,06/05/2023,,,22/05/2023,,,17/06/2023,,09/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/428361/2023&type=EC&ID=219420
281,SIA/PB/NCP/89801/2018,SBP HOMES GARDENIA,INFRA-1,19 Mar 2019,19/03/2019,13/03/2019,19/03/2019,20/03/2019,,,29/03/2019,05/09/2019,22/08/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/89801/2018&type=EC&ID=51364
282,SIA/PB/INFRA2/426593/2023,Group Housing Project namely “Orchard County” ,INFRA-2,23 Dec 2023,05/12/2023,22/12/2023,23/12/2023,27/12/2023,,,10/01/2024,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/426593/2023&type=EC&ID=229042
283,SIA/PB/NCP/57420/2016,ATHENS,INFRA-1,13 Jul 2016,13/07/2016,,,15/07/2016,,,15/07/2016,27/09/2016,17/11/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/57420/2016&type=EC&ID=23482
284,SIA/PB/NCP/85645/2018,GREEN VALLEY RESIDENCIA,INFRA-1,16 Nov 2018,16/11/2018,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/85645/2018&type=EC&ID=47670
285,SIA/PB/IND/33954/2015,Puri Bricks Kiln Industry Vill Mehatpur Vill Jahan Khelan via Mehlanwali brick earth site at Mehlanwali,Industrial Projects - 1,07 Dec 2015,07/12/2015,14/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND/33954/2015&type=EC&ID=3302
286,SIA/PB/NCP/10631/2015,"""Ecocity Phase 2"" at Mullanpur, New Chandigarh",INFRA-1,10 Mar 2016,10/03/2016,,,10/03/2016,,,10/03/2016,14/06/2016,28/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/10631/2015&type=EC&ID=15165
287,SIA/PB/MIN/419775/2023,"Proposed Sand Mining (boulder, gravel, sand) Project Site No. PO_LD_LD2_ST_44 as per DSR No. SEIAA/MS/2023/87 with production capacity of 68312 TPA over an area of 3.77 Ha on the Sutlej River bed located at Village- Jamalpur Leli and Shujatwal, District- Ludhiana, Punjab through Executive Engineer/Ludhiana, Drainage cum Mines and Geology, WRD Punjab.",Non-Coal Mining,04 Jul 2023,23/03/2023,,,22/05/2023,05/06/2023,04/07/2023,14/07/2023,,10/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/419775/2023&type=EC&ID=217938
288,SIA/PB/MIN/416031/2023,"CHAK GAREEBAN SANDAR SAND MINING PROJECT by Executive Engineer Cum District Mining Officer, Drainage-Cum- Mining & Geology Division, Water Resources Deportment, Fazilka Division",Non-Coal Mining,27 Feb 2023,27/01/2023,31/01/2023,01/02/2023,24/02/2023,27/02/2023,27/02/2023,03/03/2023,,04/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/416031/2023&type=EC&ID=215799
289,SIA/PB/NCP/15591/2007,Orchard County Group housing project,INFRA-1,19 Aug 2016,19/08/2016,05/09/2016,19/08/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/15591/2007&type=EC&ID=21209
290,SIA/PB/MIN/35147/2015,Brick Earth Mining ,Non-Coal Mining,19 Dec 2015,19/12/2015,23/12/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/35147/2015&type=EC&ID=4403
291,SIA/PB/INFRA2/424213/2023,Mega Integrated Residential Township,INFRA-2,21 Jul 2023,01/04/2023,19/05/2023,03/06/2023,23/06/2023,21/07/2023,21/07/2023,21/07/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/424213/2023&type=EC&ID=218286
292,SIA/PB/MIN/34611/2015,gobindgramudyogsamitibko,Non-Coal Mining,15 Dec 2015,15/12/2015,02/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/34611/2015&type=EC&ID=3969
293,SIA/PB/INFRA2/440763/2023,Suncity Ultima,INFRA-2,23 Aug 2023,18/08/2023,22/08/2023,23/08/2023,23/08/2023,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/440763/2023&type=EC&ID=224143
294,SIA/PB/INFRA2/409898/2022,aeroplaza,INFRA-2,08 Dec 2022,08/12/2022,,,09/12/2022,,,09/12/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/409898/2022&type=EC&ID=213701
295,SIA/PB/NCP/63325/2017,"""Call Centre & Residential Training Centre""- Commercial Project",INFRA-1,28 Apr 2017,28/04/2017,25/04/2017,28/04/2017,30/04/2017,,,30/04/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/63325/2017&type=EC&ID=34611
296,SIA/PB/NCP/25696/2018,"AIIMS, Bhatinda",INFRA-1,17 Jul 2018,17/07/2018,,,18/07/2018,,,18/07/2018,30/07/2018,23/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/25696/2018&type=EC&ID=44885
297,SIA/PB/IND2/10477/2016,"Environmental Clearance for Proposed Integrated Paint Manufacturing Facility at Goindwal Sahib Village, Tarntaran District, Punjab",Industrial Projects - 2,20 Sep 2016,20/09/2016,,,22/09/2016,,,04/10/2016,09/11/2016,05/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND2/10477/2016&type=EC&ID=31713
298,SIA/PB/MIN/441886/2023,"Proposed sand mining project (Boulder, gravel, sand) as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_BL_ST_66A) located in village- Talwandi Sibhu, Tehsil- Nawashehar, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar Government of Punjab",Non-Coal Mining,18 Sep 2023,26/08/2023,28/08/2023,06/09/2023,08/09/2023,08/09/2023,18/09/2023,22/09/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/441886/2023&type=EC&ID=224451
299,SIA/PB/MIN/37855/2016,"BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufactures Village-Bhunerheri, Tehsil and District-Patiala",Non-Coal Mining,02 Jan 2016,02/01/2016,18/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/37855/2016&type=EC&ID=6940
300,SIA/PB/MIN/442325/2023,Jasraur Sand Mining Project over an extent of 1.02 hect,Non-Coal Mining,09 Sep 2023,07/09/2023,,,08/09/2023,08/09/2023,09/09/2023,12/09/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/442325/2023&type=EC&ID=224902
301,SIA/PB/NCP/62959/2017,GREEN LOTUS SAKSHAM,INFRA-1,04 Mar 2017,04/03/2017,,,25/03/2017,,,01/04/2017,17/04/2017,03/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/62959/2017&type=EC&ID=34430
302,SIA/PB/MIN/34706/2015,K.P. BRICKS MANUFACTURER,Non-Coal Mining,24 Dec 2015,24/12/2015,05/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/34706/2015&type=EC&ID=4035
303,SIA/PB/MIN/416003/2023,"Sukhera Bodla-I , II & III Sand Mining Project by Executive Engineer Cum District Mining Officer, Drainage-Cum-Mining & Geology Division, Water Resources Department, Fazilka Division",Non-Coal Mining,27 Feb 2023,27/01/2023,31/01/2023,01/02/2023,24/02/2023,27/02/2023,27/02/2023,03/03/2023,,04/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/416003/2023&type=EC&ID=215789
304,SIA/PB/MIN/39322/2016,M/S ROMANA BKO MINING SITE AT VILL ROMANA ALBEL SINGH TEHSIL JAITO DISTT FARIDKOT,Non-Coal Mining,09 Jan 2016,09/01/2016,15/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/39322/2016&type=EC&ID=8318
305,SIA/PB/NCP/59342/2016,Dental College & Hospital,INFRA-1,30 Sep 2016,30/09/2016,14/10/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/NCP/59342/2016&type=EC&ID=31903
306,SIA/PB/MIN/36981/2015,VISHKARMA BRICKS COMPANY MINING SITE AT VILL PANJGRAIN KALAN KOTKAPURA,Non-Coal Mining,30 Dec 2015,30/12/2015,05/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/36981/2015&type=EC&ID=6100
307,SIA/PB/MIN/434625/2023,"Jhugian Peer Baksh Sand Mining Project by Executive Engineer-Drainage Cum-Mining & Geology Division Tarn Taran, Canal Complex, Near Railway Station, Amritsar, Punjab",Non-Coal Mining,27 Jun 2023,27/06/2023,,,27/07/2023,,,03/08/2023,,19/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/434625/2023&type=EC&ID=221983
308,SIA/PB/INFRA2/440947/2023,Proposed Commercial Project namely “Shopping Complex” by M/s Aerocity Business Centre,INFRA-2,24 Aug 2023,21/08/2023,22/08/2023,24/08/2023,25/08/2023,,,01/09/2023,,16/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/440947/2023&type=EC&ID=224242
309,SIA/PB/INFRA2/433772/2023,ATLANTIS HEIGHTS,INFRA-2,06 Jul 2023,19/06/2023,,,23/06/2023,03/07/2023,06/07/2023,18/08/2023,,15/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/INFRA2/433772/2023&type=EC&ID=221575
310,SIA/PB/IND1/433862/2023,"Proposed Steel Manufacturing Unit namely “M/s Dang Special Steels Pvt. Ltd.” at G.T Road, Doraha, Tehsil Payal, District Ludhiana, Punjab.",Industrial Projects - 1,01 Jul 2023,21/06/2023,23/06/2023,01/07/2023,26/07/2023,,,10/08/2023,,19/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/IND1/433862/2023&type=EC&ID=221709
311,SIA/PB/CMIN/41952/2016,jagjit singh ,Coal Mining,21 Jan 2016,21/01/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/CMIN/41952/2016&type=EC&ID=10714
312,SIA/PB/MIN/35194/2015,SANDHU GRAM UDYOG MANDAL VILLAGE ARIFKE TEHSIL AND DISTT FIROZPUR,Non-Coal Mining,24 Jan 2016,24/01/2016,17/02/2016,24/01/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/35194/2015&type=EC&ID=4443
313,SIA/PB/MIN/60101/2016,Samrala Sand & Gravel Mining Project,Non-Coal Mining,06 Apr 2017,06/04/2017,19/11/2016,06/04/2017,11/04/2017,,,11/04/2017,01/05/2017,04/05/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/60101/2016&type=EC&ID=32482
314,SIA/PB/MIN/38213/2016,BRICK EARTH MINNING,Non-Coal Mining,05 Jan 2016,05/01/2016,17/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/PB/MIN/38213/2016&type=EC&ID=7335
