,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
988,SIA/OR/NCP/64357/2017,Expansion of AMRI Hospital from 400 Beds to 500 Beds,INFRA-1,02 May 2017,02/05/2017,,,04/05/2017,,,25/05/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/NCP/64357/2017&type=EC&ID=35147
989,SIA/OR/MIN/50018/2016,DEOKUNDI STONE QUARRY,Non-Coal Mining,19 Feb 2016,19/02/2016,02/03/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/50018/2016&type=EC&ID=13891
990,SIA/OR/MIN/404415/2022,"For the grant of EC of Kechhobahal Stone Quarry-B (Khata No-110, Plot No-944) over an area of 2.112 Ha. or 5.22 Acres at village Kechhobahal under Jharsuguda Tahasil of Jharsuguda district, Odisha. ",Non-Coal Mining,20 Dec 2022,28/10/2022,23/12/2022,20/12/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/404415/2022&type=EC&ID=211938
991,SIA/OR/MIN/49867/2016,Mahaguda Road Metal Quarry,Non-Coal Mining,17 Feb 2016,17/02/2016,02/03/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/49867/2016&type=EC&ID=13748
992,SIA/OR/IND2/28071/2018,Bideibadkudar O.S. Shop,Industrial Projects - 2,06 Jul 2018,06/07/2018,,,07/07/2018,,,27/07/2018,08/08/2018,31/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/28071/2018&type=EC&ID=45567
993,SIA/OR/IND2/21643/2018,"Proposed Production of 1.08 KLD Mahua Flower Based Country Liquor Manufacturing Unit, Bandhapada Main Out Still Shop at Bandhapada, Tahasil- Deogaon,  Dist- Balangir",Industrial Projects - 2,24 Jan 2018,24/01/2018,,,25/01/2018,,,13/03/2018,28/03/2018,20/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/21643/2018&type=EC&ID=43980
994,SIA/OR/IND2/21777/2018,1820 LITRES DAILY PRODUCTION CAPACITY MAHUA FLOWER BASED RANMAL OS SHOP,Industrial Projects - 2,27 Jan 2018,27/01/2018,,,30/01/2018,,,13/03/2018,28/03/2018,20/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/21777/2018&type=EC&ID=43970
995,SIA/OR/MIN/426559/2023,"Birupa River Sand Quarry, Bhairpur over an area of 5.058 ha is located in mouza - Bhairpur, Tahasil – Salipur, in district Cuttack , Odisha of M/s Sahu Metaliks Pvt. Ltd, Detail",Non-Coal Mining,18 Apr 2023,18/04/2023,,,21/04/2023,,,31/05/2023,,19/03/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/426559/2023&type=EC&ID=218910
996,SIA/OR/MIN/427240/2023,"Badnarayani Sand Bed over an area of 12.35 acres or 4.99 hectares in village Badnarayani under Tiring Tahasil in Mayurbhanj District, Odisha.",Non-Coal Mining,26 Apr 2023,26/04/2023,28/04/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/427240/2023&type=EC&ID=219084
997,SIA/OR/MIN/59287/2016,Hatibari Stone Quarry-5,Non-Coal Mining,05 Oct 2016,05/10/2016,04/10/2016,05/10/2016,18/10/2016,,,07/01/2017,07/01/2017,16/03/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/59287/2016&type=EC&ID=31847
998,SIA/OR/IND2/20961/2017,"Proposed Production of 1.08 KLD Mahua Flower Based Country Liquor Manufacturing Unit of Sonamal Main Out Still Shop at Sonamal, Tehsil- Jaipatna, Dist-Kalahandi",Industrial Projects - 2,10 Nov 2017,10/11/2017,,,10/11/2017,,,23/12/2017,20/01/2018,20/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/20961/2017&type=EC&ID=43995
999,SIA/OR/MIN/406749/2022,"Bauriakan Sand Quarry on River Bauriakan over an area of 9.55 Ha/23.60 Acre in village Lataharan, under Kakatpur Tahasil of Puri district, Odisha",Non-Coal Mining,28 Apr 2023,17/11/2022,01/02/2023,28/04/2023,29/04/2023,,,31/05/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/406749/2022&type=EC&ID=212737
1000,SIA/OR/IND2/23868/2018,"Production of 0.81 KLD Mahua Flower Based Country Liquor Manufacturing Unit, Kuchagaon Main Out Still Shop at Village- Kuchagaon, Tehsil- Jaipatna,  Dist- Kalahandi",Industrial Projects - 2,08 Apr 2018,08/04/2018,,,09/04/2018,,,07/05/2018,23/05/2018,07/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/23868/2018&type=EC&ID=44451
1001,SIA/OR/MIN/51593/2016,JALAHARI STONE QUARRY,Non-Coal Mining,13 Mar 2016,13/03/2016,14/03/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/51593/2016&type=EC&ID=15327
1002,SIA/OR/IND2/23126/2018,Khairkhunt OS. Shop,Industrial Projects - 2,30 Mar 2018,30/03/2018,,,31/03/2018,,,08/05/2018,13/07/2018,30/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/23126/2018&type=EC&ID=45041
1003,SIA/OR/MIN/42362/2016,"Khanjamahal Stone Quarry-91 Over lease area of 2.00 acres/0.809 ha located at Village- khanjamahal, Tahasil- Soro, District- Balasore",Non-Coal Mining,26 Jan 2016,26/01/2016,,,30/01/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/42362/2016&type=EC&ID=11111
1004,SIA/OR/MIN/35894/2015,HATIAGAND MUKUNDAPUR PARTIPAL SAND SOURCE,Non-Coal Mining,25 Dec 2015,25/12/2015,,,08/01/2016,,,,,30/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/35894/2015&type=EC&ID=5035
1005,SIA/OR/IND2/22646/2018,Kurumpuri O.S. Shop,Industrial Projects - 2,26 Mar 2018,26/03/2018,,,26/03/2018,,,07/05/2018,08/08/2018,31/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22646/2018&type=EC&ID=45533
1006,SIA/OR/NCP/72000/2018,"Proposed Residential Complex ""Shantivan Colony""",INFRA-1,01 Jan 2018,01/01/2018,,,03/01/2018,,,20/01/2018,17/04/2018,01/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/NCP/72000/2018&type=EC&ID=41872
1007,SIA/OR/MIN/403335/2022,Goganda- II Stone Quarry,Non-Coal Mining,03 Nov 2022,16/10/2022,31/10/2022,03/11/2022,15/11/2022,,,30/11/2022,,20/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/403335/2022&type=EC&ID=211591
1008,SIA/OR/INFRA2/453486/2023,Residential Apartment Building ‘Arka Heights’ by M/s GD Constructions,INFRA-2,30 Nov 2023,28/11/2023,29/11/2023,30/11/2023,30/11/2023,,,19/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/INFRA2/453486/2023&type=EC&ID=228704
1009,SIA/OR/MIN/404201/2022,"Muliaguda Stone Quarry over an area of 3.22 acres or 1.30 Hectares bearing Khata no. 15, Plot no. 57 in village Muliaguda,Tahasil Dabugaon, District Nabarangpur, State Odisha.     ",Non-Coal Mining,22 Feb 2023,22/10/2022,21/01/2023,22/02/2023,03/03/2023,,28/11/2022,16/03/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/404201/2022&type=EC&ID=211845
1010,SIA/OR/MIN/48697/2016,"Badamadhapur Sand Bed Over lease area of 6.00 ha located at Village- Badamadhapur, Tahasil- Chatrapur, District- Ganjam",Non-Coal Mining,10 Feb 2016,10/02/2016,,,29/02/2016,,,,,25/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/48697/2016&type=EC&ID=12521
1011,SIA/OR/IND2/22328/2018,Jujumura O.S. Shop,Industrial Projects - 2,12 Mar 2018,12/03/2018,,,13/03/2018,,,13/04/2018,24/04/2018,01/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22328/2018&type=EC&ID=44360
1012,SIA/OR/MIN/424796/2023,"Khadarapada Sand Quarry over an area of 30.00 acres or 12.140 Ha bearing khata No. 33, Plot No. 410(P) in village Khadarapada,Tahasil Athmallik, District Angul, State Odisha.",Non-Coal Mining,10 Aug 2023,04/04/2023,15/08/2023,10/08/2023,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/424796/2023&type=EC&ID=218409
1013,SIA/OR/MIN/63503/2017,Kumunibahali A Sand Mines,Non-Coal Mining,28 Mar 2017,28/03/2017,,,29/03/2017,,,21/04/2017,27/05/2017,09/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/63503/2017&type=EC&ID=34714
1014,SIA/OR/MIN/430879/2023,Kuilarijore Stone Quarry- II over an area of 11.68 Acre or 4.726Ha under Jamankira Tahasil of Sambalpur District Odisha,Non-Coal Mining,16 Jan 2024,26/05/2023,16/01/2024,16/01/2024,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/430879/2023&type=EC&ID=220400
1015,SIA/OR/MIN/49112/2016,SUNATHAR STONE QUARRY C,Non-Coal Mining,12 Feb 2016,12/02/2016,,,01/03/2016,,,02/12/2016,28/12/2016,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/49112/2016&type=EC&ID=12918
1016,SIA/OR/IND2/23198/2018,1620 LITRES DAILY PRODUCTION CAPACITY MAHUA FLOWER BASED BANER MAIN O S SHOP,Industrial Projects - 2,31 Mar 2018,31/03/2018,,,31/03/2018,,,08/05/2018,23/05/2018,07/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/23198/2018&type=EC&ID=44441
1017,SIA/OR/MIN/29911/2015,Expansion of Roida II Iron Ore Mine,Non-Coal Mining,20 Nov 2018,20/11/2018,,,29/11/2018,,,01/12/2018,11/12/2018,18/04/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/29911/2015&type=EC&ID=47764
1018,SIA/OR/MIN/37816/2016,"Bhundubahal Stone Quarry Over lease area of 0.90 acre/0.364 Ha located at Village- Bhundubahal, Tahasil- Gaisilet, District- Bargarh. ",Non-Coal Mining,01 Jan 2016,01/01/2016,,,10/01/2016,,,,,30/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/37816/2016&type=EC&ID=6904
1019,SIA/OR/MIN/28483/2018,"Bhograpali & Samasinga, Sand Bed",Non-Coal Mining,02 Aug 2018,02/08/2018,,,13/08/2018,,,06/09/2018,06/09/2018,19/09/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/28483/2018&type=EC&ID=45895
1020,SIA/OR/MIN/37957/2016,"Benapura Sand Quarry Over lease area of 12.82 acres/5.188 ha located at Village- Benapura, Tahasil- Basta, District- Balasore. ",Non-Coal Mining,03 Jan 2016,03/01/2016,,,10/01/2016,,,,,30/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/37957/2016&type=EC&ID=7025
1021,SIA/OR/IND2/22140/2018,"Production of 1.830KLD Mahua Flower Based Country Liquor Manufacturing Unit, Dava Main Out Still Shop at Dava, Tahasil- Jharbandh, Dist- Bargarh",Industrial Projects - 2,21 Feb 2018,21/02/2018,,,22/02/2018,,,13/03/2018,03/04/2018,09/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22140/2018&type=EC&ID=44097
1022,SIA/OR/MIN/41505/2016,"Lima River Sand Bed Over lease area of 15.611 acres/6.30 ha located at Village- Lime, Tahasil- Kundra, District- Koraput",Non-Coal Mining,19 Jan 2016,19/01/2016,,,28/01/2016,,,,,26/03/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/41505/2016&type=EC&ID=10314
1023,SIA/OR/MIN/253476/2022,"Proposal for Fresh EC of Ramapatraput Decorative Stone Mine over an area of 3.680 Acres or 1.489 Hecatres at village Ramapatraput under Borigumma Tahasil, District-Koraput, Odisha of Sri Pramood Kumar Panda",Non-Coal Mining,24 Mar 2022,27/01/2022,20/03/2022,24/03/2022,02/04/2022,,,07/04/2022,,18/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/253476/2022&type=EC&ID=198402
1024,SIA/OR/MIN/278957/2022,"For the grant of EC of Kandakuda Stone Quarry-B (Khata No-21, Plot No-38, 41,52,55) over an area of 10.38 acres or 4.20 hacters in village Kandakuda under Jharsuguda Tahasil of Jharsuguda District, Odisha.",Non-Coal Mining,04 Jul 2022,20/06/2022,05/07/2022,04/07/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/278957/2022&type=EC&ID=207799
1025,SIA/OR/MIN/237702/2021,"Kholakhalli Stone Quarry over an area of 3.380 Acers or 1.368 Ha having Khata No. 1420 Plot No. 4537 in the village Kholakhalli, Tahasil Buguda in district Ganjam, State Odisha.",Non-Coal Mining,08 Dec 2021,09/11/2021,12/11/2021,08/12/2021,13/12/2021,,,01/02/2022,06/02/2022,18/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/237702/2021&type=EC&ID=193061
1026,SIA/OR/MIN/279097/2022,Komtalpeta Sand Quarry,Non-Coal Mining,21 Jun 2022,21/06/2022,,,02/07/2022,,,22/07/2022,,29/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/279097/2022&type=EC&ID=207835
1027,SIA/OR/MIN/283791/2022,"Rudabidingia Stone Quarry over an area of 2.471 acres or 1.000 hectares bearing Khata no. 150, Plot no. 39, in village Rudabidingia, Tahasil- Tikabali, District- Kandhamal State Odisha.",Non-Coal Mining,16 Jul 2022,16/07/2022,,,19/07/2022,,,22/07/2022,,22/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/283791/2022&type=EC&ID=208958
1028,SIA/OR/IND2/21804/2018,Binika O.S. shop,Industrial Projects - 2,07 Feb 2018,07/02/2018,,,08/02/2018,,,13/03/2018,03/04/2018,09/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/21804/2018&type=EC&ID=44122
1029,SIA/OR/MIN/418074/2023," Proposal for Fresh EC of Purutiguda Sand Quarry over an area of 13.688 Acres or 5.539 Ha having Khata No.512, Plot No. 1285 in village Purutiguda under Kashinagar Tahasil of Gajapati District, Odisha.",Non-Coal Mining,12 Apr 2023,13/02/2023,04/04/2023,12/04/2023,13/04/2023,,,20/04/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/418074/2023&type=EC&ID=216457
1030,SIA/OR/IND2/22400/2018,690 LITRES DAILY PRODUCTION CAPACITY MAHUA FLOWER BASED PANGIDI OS SHOP,Industrial Projects - 2,21 Mar 2018,21/03/2018,,,26/03/2018,,,07/05/2018,10/05/2018,30/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22400/2018&type=EC&ID=44768
1031,SIA/OR/MIN/48010/2016,"FIRE CLAY MINING PROJECT having an area of 23.925Ha. with proposed production capacity of 60,000 MTPA  AT Village - Pathapur, Tehsil - Banki, District - Cuttack, State Odisha. Applicant: Dr. Pratap Kumar Upadhyay",Non-Coal Mining,04 Feb 2016,04/02/2016,,,06/02/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/48010/2016&type=EC&ID=11851
1032,SIA/OR/MIN/48134/2016,"Chhatijhar River Sand Quarry Over lease area of 15.468 acres/6.260 ha located at Village- Chhatijhar, Tahasil- Tikabali, District- Kandhamal",Non-Coal Mining,05 Feb 2016,05/02/2016,,,06/02/2016,,,,,04/05/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/48134/2016&type=EC&ID=11971
1033,SIA/OR/MIN/59902/2016,"Nua Mahulpalli Sand bed over an area of 12.50 Acre or 5.058 Ha in village Nuamahulpalli, Tahasil Jujomura, Dist Sambalpur Odisha",Non-Coal Mining,09 Nov 2016,09/11/2016,08/11/2016,09/11/2016,10/11/2016,,,25/01/2018,15/03/2018,06/10/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/59902/2016&type=EC&ID=32349
1034,SIA/OR/MIN/412346/2022,"Kusumi Stone Quarry over an area of 5.668 Acers or 2.294 hectares bearing Khata No. 325, Plot No. 147/P in the village Kusumi, Tahasil Kukudakhandi in District Ganjam, State Odisha submitted under cluster approach with total cluster area 11.139 hectares with consisting of 5 stone quarries.",Non-Coal Mining,10 Jan 2023,28/12/2022,06/01/2023,10/01/2023,12/01/2023,,,27/01/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/412346/2022&type=EC&ID=214631
1035,SIA/OR/IND2/28061/2018,Lastala O.S. Shop,Industrial Projects - 2,06 Jul 2018,06/07/2018,,,07/07/2018,,,27/07/2018,08/08/2018,30/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/28061/2018&type=EC&ID=45561
1036,SIA/OR/INFRA2/404906/2022,"Proposed (2B+S+19) & (2B+S+21) Residential Apartment Building at Badaraghunathpur, Bhubaneswar, Dist- Khurda, Odisha of M/s Essen RG LLP",INFRA-2,10 Nov 2022,03/11/2022,04/11/2022,10/11/2022,11/11/2022,,,24/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/INFRA2/404906/2022&type=EC&ID=212120
1037,SIA/OR/MIN/415407/2023,"Proposal for Fresh EC of Parsurampur Morrum Quarry over an area of 2.00 Acres or 0.809 Ha at village Parsurampur, Tahasil-Parlakhemundi, Dist-Gajapati, Odisha of Sri Sridhar Kumar Mishra",Non-Coal Mining,21 Jan 2023,21/01/2023,,,02/02/2023,,,10/02/2023,,27/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/415407/2023&type=EC&ID=215549
1038,SIA/OR/MIN/435450/2023,"Jujumara Decorative Stone Mines over an area 1.80 Ha in village Jujumara, Dist: Sambalpur, Odisha",Non-Coal Mining,28 Aug 2023,11/07/2023,24/08/2023,28/08/2023,04/10/2023,,,13/10/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/435450/2023&type=EC&ID=222564
1039,SIA/OR/NCP/59415/2016,"442 quarters at Group Centre, CRPF, Village Nayapalli, Bhubaneswar, Odisha ",INFRA-1,03 Oct 2016,03/10/2016,,,18/10/2016,30/12/2016,28/02/2017,03/03/2017,03/03/2017,13/02/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/NCP/59415/2016&type=EC&ID=31959
1040,SIA/OR/INFRA2/418519/2023,"Common Bio-medical Waste Treatment & disposal facility at Khata No-81/17, Plot No-15, Mauza-Balibad, Tehsil- Soro, District-Balasore, Odisha including Incinerator, Autoclave, Shredder and Effluent treatment unit.",INFRA-2,13 Mar 2023,16/02/2023,03/03/2023,13/03/2023,15/03/2023,,,21/03/2023,,05/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/INFRA2/418519/2023&type=EC&ID=216569
1041,SIA/OR/IND2/21828/2018,Jaloi O.S. Shop with a branch at Mahada,Industrial Projects - 2,07 Feb 2018,07/02/2018,,,08/02/2018,,,31/03/2018,09/04/2018,27/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/21828/2018&type=EC&ID=45084
1042,SIA/OR/MIN/42357/2016,"Govindanagar Stone Quarry Over lease area of 14 acres/5.665 ha located at Village- Govindanagar, Tahasil- Chikiti, District- Ganjam",Non-Coal Mining,26 Jan 2016,26/01/2016,,,30/01/2016,,,20/10/2017,15/03/2018,26/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/42357/2016&type=EC&ID=11106
1043,SIA/OR/MIN/58089/2016,NIMAPADAR SAND QUARRY ,Non-Coal Mining,03 Aug 2016,03/08/2016,,,10/08/2016,,,,,30/11/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/58089/2016&type=EC&ID=24088
1044,SIA/OR/IND2/22465/2018,Naktiduel O.S. Shop,Industrial Projects - 2,19 Mar 2018,19/03/2018,,,23/03/2018,,,13/04/2018,02/05/2018,28/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22465/2018&type=EC&ID=44345
1045,SIA/OR/IND2/21931/2018,"Production of 0.54 KLD Mahua Flower Based Country Liquor Manufacturing Unit, Sanpitamal Main Out Still Shop at Sanpitamal, Tahasil- M.Rampur, Dist-Kalahandi",Industrial Projects - 2,08 Feb 2018,08/02/2018,,,08/02/2018,,,13/03/2018,03/04/2018,09/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/21931/2018&type=EC&ID=44119
1046,SIA/OR/MIN/35474/2015,SUKHUAPATA STONE QUARRY NO. 5,Non-Coal Mining,22 Dec 2015,22/12/2015,,,08/01/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/35474/2015&type=EC&ID=4668
1047,SIA/OR/IND2/23182/2018,1620 LITRES DAILY PRODUCTION CAPACITY MAHUA FLOWER BASED BADAKUTRU MAIN  O S SHOP,Industrial Projects - 2,31 Mar 2018,31/03/2018,,,31/03/2018,,,08/05/2018,07/07/2018,21/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/23182/2018&type=EC&ID=44912
1048,SIA/OR/NCP/30018/2018,"Construction of Housing Colony and Convenient Shopping (Phase-III) of M/s Z-Estates Pvt. Ltd. at Kalarahanga, Bhubaneswar, Odisha",INFRA-1,18 Apr 2019,18/04/2019,11/04/2019,18/04/2019,15/05/2019,,,27/05/2019,16/01/2020,17/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/NCP/30018/2018&type=EC&ID=48864
1049,SIA/OR/MIN/49142/2016,NIMAPALLI STONE QUARRY,Non-Coal Mining,12 Feb 2016,12/02/2016,,,01/03/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/49142/2016&type=EC&ID=12946
1050,SIA/OR/MIN/60767/2016,Totagumada River sand mines,Non-Coal Mining,30 Nov 2016,30/11/2016,,,05/12/2016,,,09/01/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/60767/2016&type=EC&ID=32952
1051,SIA/OR/INFRA2/427306/2023,"Environment Clearance of Proposed Residential Project [B+S+12 multi storied Residential apartment with one block of B+G+3 Storied Commercial and G+2 Storied Community Hall ] over Revenue Plot No. 1380 & 1390 of Mouza Nuahat,Thana - Cuttack Sadar No-45,Tahasil-Cuttack Sadar No- 273,Dist-Cuttack.Odisha of M/s. Laxmi Infra Venture (P) Ltd.",INFRA-2,30 Jun 2023,30/06/2023,,,03/07/2023,,,24/07/2023,,30/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/INFRA2/427306/2023&type=EC&ID=222131
1052,SIA/OR/IND/18843/2016,Proposed 2.0 MTPA Cement Grinding Unit,Industrial Projects - 1,14 Mar 2017,14/03/2017,,,16/03/2017,,,,,20/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND/18843/2016&type=EC&ID=34542
1053,SIA/OR/IND2/22730/2018,Fundelpadar O.S. Shop,Industrial Projects - 2,28 Mar 2018,28/03/2018,,,28/03/2018,,,08/05/2018,13/07/2018,28/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22730/2018&type=EC&ID=45050
1054,SIA/OR/MIN/71277/2017,JAMUNAPAL-KUMBHIRMUNDI SAND BED,Non-Coal Mining,28 Nov 2017,28/11/2017,,,29/11/2017,,,05/06/2018,20/07/2018,13/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/71277/2017&type=EC&ID=40480
1055,SIA/OR/MIN/75066/2018,BAULASAHI SAND QUARRY,Non-Coal Mining,21 May 2018,21/05/2018,,,24/05/2018,,,18/07/2018,20/07/2018,13/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/75066/2018&type=EC&ID=44217
1056,SIA/OR/MIN/42235/2016,TIKHIA STONE QUARRY,Non-Coal Mining,25 Jan 2016,25/01/2016,,,30/01/2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/42235/2016&type=EC&ID=10991
1057,SIA/OR/MIN/404641/2022,"Bajragada Stone Quarry over an area of 12.200 acres or 4.937 Ha having Khata No. 195 Plot No. 317 in the village Bajragada,Tahasil Bellaguntha in district Ganjam, State Odisha. ",Non-Coal Mining,09 Feb 2023,29/10/2022,30/01/2023,09/02/2023,03/04/2023,,,20/05/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/404641/2022&type=EC&ID=212047
1058,SIA/OR/MIN/249854/2022,"Kharabhuin - I Stone Quarry over an area of 7.00 acres or 2.833 hectares bearing Khata no. 194, Plot no. 275/A in Kharabhuin village of Harabhanga Tahasil, District- Boudh State Odisha.",Non-Coal Mining,24 Aug 2022,05/01/2022,04/08/2022,24/08/2022,29/08/2022,,,17/10/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/249854/2022&type=EC&ID=197416
1059,SIA/OR/MIN/11068/2012,MEDLEY MINERALS INDIA LIMITED,Non-Coal Mining,22 Aug 2016,22/08/2016,29/08/2016,22/08/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/11068/2012&type=EC&ID=18384
1060,SIA/OR/MIN/64098/2017,Makundapur Sand Quarry,Non-Coal Mining,21 Apr 2017,21/04/2017,,,24/04/2017,,,24/05/2017,27/05/2017,13/07/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/64098/2017&type=EC&ID=35030
1061,SIA/OR/IND2/21653/2018,"Proposed Production of 0.81 KLD Mahua Flower Based Country Liquor Manufacturing Unit, Gambhari Main Out Still Shop at Gambhari, Tahasil- Belpara,  Dist- Balangir",Industrial Projects - 2,16 Jan 2018,16/01/2018,,,20/01/2018,,,13/03/2018,28/03/2018,20/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/21653/2018&type=EC&ID=43988
1062,SIA/OR/MIN/422188/2023,Proposal for fresh Environmental Clearance for Parlimal Sand Quarry over an area of 10.96 Acres or 4.435 Hectares in village Parlimal under Belpara tahasil of Balangir district.,Non-Coal Mining,17 Mar 2023,17/03/2023,,,13/04/2023,,,20/05/2023,,25/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/422188/2023&type=EC&ID=217741
1063,SIA/OR/MIN/63225/2017,BANABASPUR SAND QUARRY,Non-Coal Mining,18 Mar 2017,18/03/2017,17/03/2017,18/03/2017,20/03/2017,,,24/05/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/MIN/63225/2017&type=EC&ID=34576
1064,SIA/OR/IND2/22723/2018,Mahulbahali O.S. Shop,Industrial Projects - 2,27 Mar 2018,27/03/2018,,,28/03/2018,,,07/05/2018,13/07/2018,28/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/OR/IND2/22723/2018&type=EC&ID=45072
