,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
541,SIA/MH/MIN/188081/2020,Stone Quarry of Tulsiram Ganu Mirkute and Amruta Ajit Mirkute,Non-Coal Mining,16-Dec-20,16-12-2020,,,18-12-2020,,,07-02-2021,19-04-2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/188081/2020&type=EC&ID=148014
542,SIA/MH/MIS/217960/2021,Indraprasth (PMAY),INFRA-2,09-Jul-21,09-07-2021,,,14-07-2021,,,10-11-2021,,10-08-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/217960/2021&type=EC&ID=188918
543,SIA/MH/MIS/108610/2019,"Residential cum Commercial Project at Plot 20/2, of Village – Kashi Gaon, Tal. & Dist. Thane by M/s. Sonam Homes Pvt. Ltd.",INFRA-2,20-Jun-19,20-06-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/108610/2019&type=EC&ID=56810
544,SIA/MH/MIS/129895/2019,Purple Bloom,INFRA-2,06-Dec-19,06-12-2019,,,09-12-2019,,,25-01-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/129895/2019&type=EC&ID=78985
545,SIA/MH/MIN/31405/2015,"Pimpode kh tahsil koregaon gut no 472, 473",Non-Coal Mining,30-Sep-15,30-09-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31405/2015&type=EC&ID=1210
546,SIA/MH/MIN/31420/2015,"DSK Group  (D.Y.Likhite),
Survey No. 98/1, Village-Varjhadi,  Tehsil- Paithan, Dist-Aurangabad ",Non-Coal Mining,01-Oct-15,01-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31420/2015&type=EC&ID=1220
547,SIA/MH/NCP/31491/2015,Golden Treasure,INFRA-1,05-Oct-15,05-10-2015,,,31-10-2015,,,06-11-2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/31491/2015&type=EC&ID=1270
548,SIA/MH/MIS/134605/2020,"Proposed Residential Group Housing project at S. no. 145/2(P), 145/3(P), Ravet, Pune by M/s. Giritirtha Associates",INFRA-2,02-Jan-20,02-01-2020,,,02-01-2020,,,25-01-2020,13-06-2020,30-03-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/134605/2020&type=EC&ID=84134
549,SIA/MH/MIS/134612/2020,"Proposed residential and commercial project at Gat No.41/7, Plot A2, bhoirwadi,Taluka–Mulashi, Pune by Priyanka builders",INFRA-2,02-Jan-20,02-01-2020,,,06-01-2020,,,25-01-2020,13-06-2020,20-07-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/134612/2020&type=EC&ID=84137
550,SIA/MH/MIN/152845/2020,Morgaon River Bed Sand Mining on Dudhana River,Non-Coal Mining,12-May-20,12-05-2020,,,14-05-2020,,,22-05-2020,03-08-2020,27-10-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/152845/2020&type=EC&ID=104669
551,SIA/MH/MIN/161394/2020,Kosambi River Bed Sand Mining Project,Non-Coal Mining,02-Jul-20,02-07-2020,,,04-07-2020,,,14-07-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161394/2020&type=EC&ID=115567
552,SIA/MH/IND2/199781/2021,"EC for proposed expansion by Harman Finochem Limited, Plot Nos. E-7, E-8, E-9, MIDC Chikalthana, Aurangabad- 431006, State - Maharashtra",Industrial Projects - 2,04-May-21,23-02-2021,,,25-02-2021,04-05-2021,04-05-2021,05-05-2021,20-05-2021,23-07-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/199781/2021&type=EC&ID=165748
553,SIA/MH/MIN/93942/2019,HINGANA TAMASWADI SAND GHAT TQ AKOLA OVER RIVER PURNA,Non-Coal Mining,02-Feb-19,02-02-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/93942/2019&type=EC&ID=52478
554,SIA/MH/MIN/94019/2019,Pilakwadi Sand Ghat over Purna river Dist Akola,Non-Coal Mining,02-Feb-19,02-02-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/94019/2019&type=EC&ID=52499
555,SIA/MH/MIS/52170/2018,Raheja Vistas Premiere,INFRA-2,09-Mar-20,09-03-2020,,,12-03-2020,,,03-06-2020,13-06-2020,28-10-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/52170/2018&type=EC&ID=95351
556,SIA/MH/MIN/161610/2020,Mangaon River Bed Sand Mining Project,Non-Coal Mining,03-Jul-20,03-07-2020,,,04-07-2020,,,14-07-2020,05-12-2020,14-12-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161610/2020&type=EC&ID=115634
557,SIA/MH/MIN/161733/2020,Kolari River Bed Sand Mining Project,Non-Coal Mining,03-Jul-20,03-07-2020,,,04-07-2020,,,14-07-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161733/2020&type=EC&ID=115671
558,SIA/MH/MIS/53394/2016,"“KARM PANCHTATVA 3” Residential Township Project located on plot bearing  S. No. 55, 93, 94, 107-A, Village- Kasgaon, Tehshil- Shahpur, District – Thane, 421601(MS)",INFRA-2,03-May-16,03-05-2016,,,04-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/53394/2016&type=EC&ID=19799
559,SIA/MH/MIS/51536/2016,Proposed Expansion of  Mahatma Gandhi Mission Medical College  Hospital ,INFRA-2,11-Mar-16,11-03-2016,,,03-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/51536/2016&type=EC&ID=15276
560,SIA/MH/MIN/51537/2016,Sawangi (Devali) Stone Quarry of Shri Sanjay Madhukar Pande ,Non-Coal Mining,11-Mar-16,11-03-2016,,,03-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/51537/2016&type=EC&ID=15277
561,SIA/MH/IND2/19807/2016,M/s. Kukadi Sahakari Sakhar Karkhana Ltd,Industrial Projects - 2,11-Jul-17,11-07-2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/19807/2016&type=EC&ID=35842
562,SIA/MH/MIN/91350/2019,"Proposal for Sand Quarry in Sakol Village, Taluka Shirur Anantpal, District Latur, State Maharashtra over an area of 0.3000 Ha at Gharni River",Non-Coal Mining,12-Jan-19,12-01-2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/91350/2019&type=EC&ID=51692
563,SIA/MH/MIS/138594/2020,"""Om Manglam-Samruddhi"" at S.No. 1/2/1 + Others, Plot No. 4 Kiwale by M/s. Shri Associates",INFRA-2,01-Feb-20,01-02-2020,,,12-02-2020,,,15-02-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/138594/2020&type=EC&ID=86146
564,SIA/MH/MIS/149388/2020,Residential & Commercial,INFRA-2,17-Mar-20,17-03-2020,,,16-04-2020,,,29-06-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/149388/2020&type=EC&ID=99728
565,SIA/MH/MIS/53197/2020,PROPOSED CONSTRUCTION OF AFFORDABLE HOUSING UNDER PMAY SCHEME AT PLOT NO.1 SECTOR NO. 39 AT TALOJA,INFRA-2,18-May-20,18-05-2020,,,18-05-2020,,,27-05-2020,09-06-2020,27-10-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/53197/2020&type=EC&ID=104836
566,SIA/MH/MIN/141624/2020,"Stone Quarry of Mr. Nilkanth Santoshrao Murumkar,Village Goregaon,Tq Warud,Dist.Amaravati,Gut No.137 Part,",Non-Coal Mining,08-Feb-20,08-02-2020,,,12-02-2020,,,13-02-2020,12-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/141624/2020&type=EC&ID=86987
567,SIA/MH/MIS/161581/2020,Proposed Residential & Commercial Project,INFRA-2,03-Jul-20,03-07-2020,,,04-07-2020,,,07-07-2020,25-02-2021,06-07-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/161581/2020&type=EC&ID=115624
568,SIA/MH/MIS/212074/2021,Proposed Residential & Commercial Project by Krishna Icon Skyscraper LLP at Wakad.,INFRA-2,14-May-21,14-05-2021,,,18-05-2021,,,22-09-2021,07-03-2022,12-05-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/212074/2021&type=EC&ID=187724
569,SIA/MH/MIS/212145/2021,Proposed Residential and Commercial Building,INFRA-2,28-Sep-21,13-05-2021,,,18-05-2021,22-08-2021,28-09-2021,29-09-2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/212145/2021&type=EC&ID=187738
570,SIA/MH/MIS/213434/2021,"""Proposed residential and convenient shopping project at S.NO.4 H.NO.1A/3 At Village Kolivali, Kalyan (West), Taluka-Kalyan, District-Thane, Maharashtra by M/s. Sagar Enterprises.",INFRA-2,29-May-21,29-05-2021,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/213434/2021&type=EC&ID=188003
571,SIA/MH/MIS/63399/2014,"Slum Rehabilitation Project at Village Chembur, Taluka- Kurla, Sion Trombay Road, M ward, Chembur, Mumbai",INFRA-2,28-Sep-21,28-05-2021,,,31-05-2021,23-08-2021,28-09-2021,29-09-2021,22-10-2021,01-03-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/63399/2014&type=EC&ID=187814
572,SIA/MH/MIN/191396/2021,Khedgav A sandghat on river Purna,Non-Coal Mining,08-Jan-21,08-01-2021,,,11-01-2021,,,11-01-2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/191396/2021&type=EC&ID=156795
573,SIA/MH/MIN/191412/2021,Jigav sandghat on Purna River,Non-Coal Mining,06-Jan-21,06-01-2021,,,11-01-2021,,,11-01-2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/191412/2021&type=EC&ID=156801
574,SIA/MH/MIN/130130/2019,Loangadga Stone Quarry Mining Project,Non-Coal Mining,07-Dec-19,07-12-2019,,,09-12-2019,,,17-12-2019,02-06-2021,23-08-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/130130/2019&type=EC&ID=79046
575,SIA/MH/MIN/30903/2015,Salumbre Stone Quarry,Non-Coal Mining,12-Sep-15,12-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30903/2015&type=EC&ID=905
576,SIA/MH/MIN/30905/2015,Salumbre Stone Quarry,Non-Coal Mining,12-Sep-15,12-09-2015,,,23-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30905/2015&type=EC&ID=907
577,SIA/MH/NCP/75979/2018,"Amendment of Residential, Retail, IT &
Commercial project on plot bearing CTS. Nos.
117A, 117A/1,117B & 117C Village Tungwa,
Saki Vihar Road, Powai, Mumbai – 400 072.",INFRA-1,28-Jul-18,28-07-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/75979/2018&type=EC&ID=45115
578,SIA/MH/NCP/59690/2016,"Residential Project ""Vasant Lawn"", at village Panchpakhadi, Thane (W)",INFRA-1,15-Oct-16,15-10-2016,,,06-03-2017,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/59690/2016&type=EC&ID=32168
579,SIA/MH/MIN/30528/2015,"Venegaon-2 Tahsil - satara gut no.84,85,88,89",Non-Coal Mining,01-Sep-15,01-09-2015,,,16-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30528/2015&type=EC&ID=655
580,SIA/MH/MIN/31142/2015,Shirla sand ghat in the Bordi river bed sand stock 309 bras,Non-Coal Mining,19-Sep-15,19-09-2015,,,19-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31142/2015&type=EC&ID=1047
581,SIA/MH/MIN/31859/2015,,Non-Coal Mining,16-Oct-15,16-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31859/2015&type=EC&ID=1532
582,SIA/MH/MIN/33326/2015,Saundad 2 Sand Ghat ,Non-Coal Mining,26-Nov-15,26-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/33326/2015&type=EC&ID=2776
583,SIA/MH/MIS/216813/2021,"Proposed Residential cum Commercial Development project “Shree Residency” at Gat. no. 271, 273, 274, Chikhali, Pune by M/s. Delta Buildcon.",INFRA-2,25-Jun-21,25-06-2021,,,06-07-2021,,,05-10-2021,03-11-2021,16-12-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/216813/2021&type=EC&ID=188667
584,SIA/MH/MIS/217397/2021,Monocable Detachable Ropeway from  the  bottom of the hill at Kade Pathar  payatha called Vijala) to the Khandoba temple (Hilltop at Jejuri) Maharashtra,INFRA-2,04-Jul-21,04-07-2021,,,06-07-2021,,,21-11-2021,07-12-2021,26-02-2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/217397/2021&type=EC&ID=188791
585,SIA/MH/MIN/224946/2021,"Basalt stone  mining project (Area 2.0 ha) with production capacity 80000 TPA at Sy No. 57 Part, mauja Kamba, Taluka Kalyan, District Thane, Maharashtra by M/s Adarsh Udyog Samuh, Applicant Sri Jitendra Waman Mhatre.",Non-Coal Mining,18-Aug-21,18-08-2021,,,18-08-2021,,,24-10-2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/224946/2021&type=EC&ID=190208
586,SIA/MH/MIN/30653/2015,Vade Sand Ghat Auction,Non-Coal Mining,04-Sep-15,04-09-2015,,,16-09-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/30653/2015&type=EC&ID=753
587,SIA/MH/MIS/57989/2020,"Proposed residential and commercial development on plot bearing S.no. 68/4,70/1,70/2, 70/3, 70/4, 88/7, 88/12,88/21, 88/22, 88/24, 88/26,88/27,88/28, 94/2,3,6,13,14,15, 89/3,4A,4B,5,7,village vadavali &, 39/2,4,5 village atali taluka kalyan Dist thane (phase II) .",INFRA-2,20-Oct-20,20-10-2020,,,26-11-2020,,,20-01-2021,16-06-2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/57989/2020&type=EC&ID=142440
588,SIA/MH/MIS/57990/2020,Residential Development with Retail Shops,INFRA-2,21-Oct-20,21-10-2020,,,26-11-2020,11-01-2021,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/57990/2020&type=EC&ID=142441
589,SIA/MH/MIN/128188/2019,Stone Quarry,Non-Coal Mining,30-Nov-19,30-11-2019,,,02-12-2019,,,07-01-2020,05-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/128188/2019&type=EC&ID=77583
590,SIA/MH/MIS/51228/2019,"Residential Development with convenient shopping at CTS No.1141, Village Kolshet, Thane, Maharashtra.",INFRA-2,18-Feb-20,18-02-2020,,,20-02-2020,,,25-02-2020,14-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/51228/2019&type=EC&ID=91499
591,SIA/MH/IND/52929/2020,Installation of standalone Grinding Unit to produce 3.0 MTPA of Cement along with packing unit by UltraTech Cement Limited (Unit : Dhule Cement Works),Industrial Projects - 1,31-Dec-20,31-12-2020,,,31-12-2020,,,31-03-2021,17-07-2021,12-10-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND/52929/2020&type=EC&ID=153628
592,SIA/MH/MIN/33295/2015,Arjuni Sand Ghat Tirora,Non-Coal Mining,26-Nov-15,26-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/33295/2015&type=EC&ID=2746
593,SIA/MH/NCP/33344/2015,Karrm Panchatatva,INFRA-1,27-Nov-15,27-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/33344/2015&type=EC&ID=2788
594,SIA/MH/MIS/126523/2019,"Proposed Residential project S No.111/2, 111/3, 111/4,111/ 5(pt), 112/2, 118/1 and 119/1(pt), 2 of village Ghodbunder, Mira Road (E) District Thane, by M/s Seven Eleven Construction Pvt.  Ltd",INFRA-2,22-Nov-19,22-11-2019,,,26-11-2019,,,26-12-2019,27-02-2020,27-10-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/126523/2019&type=EC&ID=74237
595,SIA/MH/THE/10711/2013,Raosahebdada Pawar Godganga sahakari Sakhar Karkhana Ltd.,Thermal Projects,15-Mar-16,15-03-2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/THE/10711/2013&type=EC&ID=15369
596,SIA/MH/MIN/19304/2015,SIA/MH/MIN/3583/201,Non-Coal Mining,05-May-17,05-05-2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/19304/2015&type=EC&ID=35189
597,SIA/MH/MIS/212269/2021,Integrated Nestor,INFRA-2,14-May-21,14-05-2021,,,18-05-2021,,,13-08-2021,22-10-2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/212269/2021&type=EC&ID=187755
598,SIA/MH/MIN/31862/2015,,Non-Coal Mining,16-Oct-15,16-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31862/2015&type=EC&ID=1536
599,SIA/MH/MIN/31919/2015,Babhulgaon  Sand Ghat Auction,Non-Coal Mining,17-Oct-15,17-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/31919/2015&type=EC&ID=1583
600,SIA/MH/MIN/33327/2015,Dongargaon  Sand Ghat,Non-Coal Mining,26-Nov-15,26-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/33327/2015&type=EC&ID=2777
601,SIA/MH/MIN/33328/2015,Bothali Sand Ghat ,Non-Coal Mining,26-Nov-15,26-11-2015,,,06-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/33328/2015&type=EC&ID=2778
602,SIA/MH/NCP/76034/2018,"Expansion of Proposed Residential project – Navjeevan CHS at CTS No. 19, 19/1 to 67, 20, 20/1 to 121 of village Pahadi, Goregoan, P/N ward, Malad East, Mumbai 400097 by M/s Shiv Shakti Builders & developers",INFRA-1,01-Aug-18,01-08-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/76034/2018&type=EC&ID=45155
603,SIA/MH/NCP/52707/2016,Pristine Pacific-II,INFRA-1,09-Apr-16,09-04-2016,,,04-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/52707/2016&type=EC&ID=17262
604,SIA/MH/MIN/36169/2015,Shri Santosh Damame,Non-Coal Mining,26-Dec-15,26-12-2015,,,07-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/36169/2015&type=EC&ID=5291
605,SIA/MH/NCP/53638/2016,"“Green Square” at Plot bearing S.no. 170 (p), Thane",INFRA-1,11-May-16,11-05-2016,,,04-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/53638/2016&type=EC&ID=19994
606,SIA/MH/MIN/78902/2018,Hiwara- 1 Sand (Minor Mineral) Mining Project ,Non-Coal Mining,14-Sep-18,14-09-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/78902/2018&type=EC&ID=45697
607,SIA/MH/MIS/118406/2019,"Proposed Residential &Commercial Development S.No. 25/1(P), 25/2(P), 27/5(P) at,  Punawale,Tal- Mulshi ,Dist.-Pune, State-Maharashtra",INFRA-2,19-Sep-19,19-09-2019,,,29-09-2019,,,10-10-2019,02-06-2020,09-02-2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/118406/2019&type=EC&ID=63730
608,SIA/MH/MIS/120754/2019,RAJ ENTERPRISES,INFRA-2,07-Oct-19,07-10-2019,,,10-10-2019,,,28-11-2019,02-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/120754/2019&type=EC&ID=68483
609,SIA/MH/NCP/57542/2016,"Proposed construction project “Kundan Prarambh” by M/s Kundan Prarambh At Bhosari, Survey no 16/1/1 and 16/1/29, Taluka – Haveli, District – Pune.",INFRA-1,18-Jul-16,18-07-2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/57542/2016&type=EC&ID=23597
610,SIA/MH/MIS/57986/2020,"Proposed Development of Residential Building on plot bearing CTS No. 279, 280,   280/1, 281A/1/1 (pt.), 282A & 282C of Village Bhandup west, Mumbai. By M/s Shimiz Pvt Ltd",INFRA-2,21-Oct-20,21-10-2020,,,24-11-2020,,,20-01-2021,16-06-2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/57986/2020&type=EC&ID=142437
611,SIA/MH/NCP/37275/2015,"Proposed Residential Buildings “Pittie Kourtyard”  by  Raja Bahadur International Ltd. at  S.No. 30/1, Kharadi , Pune",INFRA-1,31-Dec-15,31-12-2015,,,07-01-2016,,,06-08-2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/37275/2015&type=EC&ID=6370
612,SIA/MH/IND2/29102/2018,Expansion of Chemical Manufacturing Unit,Industrial Projects - 2,18-Sep-18,18-09-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/29102/2018&type=EC&ID=45761
613,SIA/MH/NCP/79620/2018,"Residential and Commercial Development project at village Kavesar, Thane, State- Maharashtra.",INFRA-1,20-Sep-18,20-09-2018,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/79620/2018&type=EC&ID=45791
614,SIA/MH/NCP/62926/2017,The Leaf,INFRA-1,03-Mar-17,03-03-2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/62926/2017&type=EC&ID=34403
615,SIA/MH/MIS/121990/2019,"Environmental Clearance for Proposed SRA Scheme at Village Tardeo, Mumbai, Maharashtra By M/s.  Sachinam Estate Developers L.L.P",INFRA-2,17-Oct-19,17-10-2019,,,22-10-2019,,,28-11-2019,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/121990/2019&type=EC&ID=69871
616,SIA/MH/MIN/150339/2020,"Proposed stone quarry by Rahul Gulab Chaudhari (M/s G. B. Stone Crusher) at Gat No.57, Ambale, Tal.  Purandhar, District Pune",Non-Coal Mining,23-Mar-20,23-03-2020,,,16-04-2020,,,18-06-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/150339/2020&type=EC&ID=99940
617,SIA/MH/MIS/51271/2016,"Proposed SRA scheme on plot bearing CTS No. 1500(Pt), 2116(Pt), 2124 of Mahim Division,  Mumbai – 400 016.",INFRA-2,08-Mar-16,08-03-2016,,,03-08-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/51271/2016&type=EC&ID=15027
618,SIA/MH/MIN/42599/2016,"Shri Gangadhar Patilba Sajul Survey No. 78, Area (1.0 Ha) 
Village-Balapur,  Tehsil- Sillod, Dist-Aurangabad 
",Non-Coal Mining,29-Jan-16,29-01-2016,,,29-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/42599/2016&type=EC&ID=11328
619,SIA/MH/MIN/42711/2016,Khuni 3 Sandghat,Non-Coal Mining,30-Jan-16,30-01-2016,,,17-02-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/42711/2016&type=EC&ID=11429
620,SIA/MH/NCP/65100/2017,"Proposed Amendment of R-annex (Runwal Pearl) at Gut No. 21/B1 and 21/B2 of village Chitalsar, Manpada –Thane.",INFRA-1,01-Jun-17,01-06-2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/NCP/65100/2017&type=EC&ID=35429
621,SIA/MH/IND2/153244/2020,Glenfin Chemicals Pvt. Ltd.,Industrial Projects - 2,14-May-20,14-05-2020,,,14-05-2020,,,22-05-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/IND2/153244/2020&type=EC&ID=104765
622,SIA/MH/MIS/173763/2020,Proposed Residential Building Project,INFRA-2,26-Sep-20,26-09-2020,,,25-11-2020,,,27-11-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/173763/2020&type=EC&ID=130533
623,SIA/MH/MIS/31974/2015,"Environmental Clearance for Proposed Development On Plot Bearing Survey No. 198 (Part), C.T.S No. 1(Pt) Of Village Kurla, C.S.T Road, Kurla, Mumbai, Maharashtra",INFRA-2,19-Oct-15,19-10-2015,,,31-10-2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/31974/2015&type=EC&ID=1634
624,SIA/MH/MIN/179691/2020,"Dolhara sand spot over an extent of 0.3 ha. at Dudhna River Bed Gut. No. 72,61,60,59,55,54,53,471,470,469,464,463,452 Dolhara Village, Partur Taluk, Jalna district, Maharashtra",Non-Coal Mining,11-Nov-20,11-11-2020,,,23-11-2020,,,06-12-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/179691/2020&type=EC&ID=139017
625,SIA/MH/MIN/37921/2016,"Chandrabhan Singh
Sakam Singh Thakur
Survey No. : 31/1,31/2,  Village : Dongaste, Tehsil: Wada, District Palghar.",Non-Coal Mining,02-Jan-16,02-01-2016,,,07-01-2016,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/37921/2016&type=EC&ID=6996
626,SIA/MH/MIS/144628/2020,"Environment Clearance for “Proposed construction of Residential cum Commercial Building on plot bearing old Survey No. 63 (New S. No. 108) H No. 1, Old S. No. 66 (New S. No. 109) H. No. 1, 2 Village G",INFRA-2,21-Feb-20,21-02-2020,,,22-02-2020,,,25-02-2020,14-03-2020,31-03-2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIS/144628/2020&type=EC&ID=91650
627,SIA/MH/MIN/144637/2020,Environment Clearance for Stone Quarry of Sou.Vanita Janardan Chavan,Non-Coal Mining,21-Feb-20,21-02-2020,,,22-02-2020,,,28-02-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/144637/2020&type=EC&ID=91652
628,SIA/MH/MIN/161277/2020,Lalchichbodi River Bed Sand Mining Project,Non-Coal Mining,03-Jul-20,03-07-2020,,,04-07-2020,,,13-07-2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MH/MIN/161277/2020&type=EC&ID=115539
